Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2016,"Ben Lively","PHI","AAA",24,117.2,6.883853286341446,2.0651559859024338,3.33333333,0.7648725873712718,0.19565217,0.05869565,0.13695652,0.19302326,0.9348442734537766,0.22121212,0.68686869,3.0594903494850874,3.509174977694795,-0.4496846282097078,3.6895124113143964,"14932"
2017,"Aaron Blair","ATL","AAA",25,127.1,7.350785633937401,3.9581153413509087,1.85714286,0.7068063109555194,0.18086957,0.0973913,0.08347827,0.26418787,1.5000000599167134,0.31486146,0.68648649,5.018324807784188,4.232824996440468,0.7854998113437199,4.7144697584554764,"14934"
2016,"Austin Voth","WSN","AAA",24,157,7.624203821656051,3.267515923566879,2.33333333,0.6305732484076433,0.20151515,0.08636364,0.11515151,0.23,1.2420382165605095,0.27850877,0.73932092,3.1528662420382165,3.53228893037055,-0.3794226883323333,3.5509660046191733,"15047"
2018,"Austin Voth","WSN","AAA",26,125.2,8.379311023120103,2.864721717306018,2.925,0.9310345581244559,0.21910112,0.07490637,0.14419475,0.24335378,1.265252091810158,0.29526462,0.65843621,4.368700618891678,3.8900999301306705,0.4786006887610075,3.855179297804611,"15047"
2016,"Jaime Schultz","TBR","AAA",25,130.2,11.227041690362556,4.683673834016281,2.39705882,0.8265306765911085,0.29475588,0.12296564,0.17179024,0.23347107,1.3852041894721354,0.32686084,0.7566586,3.581632931894803,3.452394892880443,0.12923803901436015,3.0678135666728577,"15066"
2016,"Kyle McGowin","LAA","AAA",24,116.1,7.58166222259881,3.5587394106076045,2.13043478,1.2378224036896015,0.18773946,0.08812261,0.09961685,0.30443975,1.6332378937571133,0.35654596,0.62719812,6.111748118217408,5.087643413402142,1.024104704815266,4.697034927817566,"15071"
2017,"Tyler Danish","CHW","AAA",22,138.1,4.619276768749061,3.057831100439519,1.5106383,1.1710842512321564,0.11198738,0.07413249,0.03785489,0.30068729,1.604819159095918,0.31845842,0.59464817,5.465059839083396,5.130307955067025,0.334751884016371,4.679989187496898,"15126"
2016,"Braden Shipley","ARI","AAA",24,119.1,5.8072628173513925,1.6592179478146833,3.5,0.5279329833955811,0.15461847,0.04417671,0.11044176,0.27521008,1.2821229596749826,0.31632653,0.69832402,3.6955308837690675,3.746020841870853,-0.05048995810178569,4.254863884578799,"15158"
2019,"Aaron Slegers","TBR","AAA",26,112.1,6.409495839172537,2.243323543710388,2.85714286,1.7626113557724477,0.16393443,0.05737705,0.10655738,0.28697572,1.4065282535961956,0.30769231,0.69299553,5.047477973348373,5.681108785459701,-0.6336308121113277,5.130403284653827,"15231"
2017,"Aaron Slegers","MIN","AAA",24,148.1,7.220224223946614,1.759550441129847,4.10344828,0.6674156845664937,0.19224556,0.04684976,0.1453958,0.26190476,1.2337077805623067,0.31222707,0.74292453,3.3977525759748772,3.3240538574207195,0.07369871855415777,3.558918466816148,"15231"
2016,"Austin Pruitt","TBR","AAA",26,162.2,8.243852974554153,1.4938525524359876,5.51851852,1.1618853185613238,0.22678843,0.04109589,0.18569254,0.26391097,1.186475484033521,0.31590414,0.73511543,3.762295317246191,3.5319365462446957,0.23035877100149538,2.848296179210927,"15290"
2017,"Steven Brault","PIT","AAA",25,120.1,8.152354915221784,3.2908588648601698,2.47727273,0.3739612346432011,0.22661123,0.09147609,0.13513514,0.19675926,1.0720222059771765,0.25157233,0.8503937,1.9445984201446458,3.28767550461105,-1.3430770844664042,3.8075061669164922,"15291"
2018,"Kevin Herget","STL","AAA",27,138.2,7.853365960734878,2.2067309311155854,3.55882353,1.36298086921845,0.20613288,0.05792164,0.14821124,0.27717391,1.3485577912373024,0.32195122,0.70617907,4.6081734149766636,4.726099827162618,-0.11792641218595445,4.37664521885794,"15369"
2017,"Lucas Giolito","CHW","AAA",22,128.2,9.373057735862751,4.126943331461957,2.27118644,1.189119264997513,0.24319419,0.10707804,0.13611615,0.25,1.4067358625133979,0.3115727,0.7382134,4.476684291755344,4.4411640328226065,0.03552025893273747,3.8483417862950287,"15474"
2018,"Jen-Ho Tseng","CHC","AAA",23,136.1,7.591686475110305,2.9046452600422037,2.61363636,1.3202933000191834,0.18760196,0.07177814,0.11582382,0.28392857,1.4889974439105236,0.32705882,0.5923913,6.271393175091122,5.131638489464723,1.1397546856263991,4.440653942859758,"15524"
2018,"Phillips Valdez","WSN","AAA",26,124.1,6.9490619464725745,3.184986725466597,2.18181818,0.7238606194242265,0.18390805,0.08429119,0.09961686,0.23617021,1.2466488445639456,0.27747253,0.79865772,2.750670353812061,4.089102909830915,-1.3384325560188541,3.8490091275921516,"15605"
2016,"Dillon Overton","OAK","AAA",24,125.2,7.5198945079282975,2.220159330912164,3.38709677,0.4297082575959027,0.19811321,0.05849057,0.13962264,0.26559356,1.2970823331135581,0.32642487,0.73435504,3.2944299749019206,3.4582816852418214,-0.16385171033990087,4.303643372832661,"15627"
2019,"Dillon Overton","SDP","AAA",27,115.1,8.037572608796603,2.419075251191211,3.32258065,1.9508671380574283,0.20156556,0.06066536,0.1409002,0.29559748,1.491329545537234,0.33237822,0.70714286,5.462427986560799,5.7128637894287575,-0.2504358028679583,5.584450976889894,"15627"
2017,"Adam Plutko","CLE","AAA",25,135.2,6.832924345268556,3.5159707796042086,1.94339623,1.592137711518887,0.17606838,0.09059829,0.08547009,0.28759398,1.5184276322819015,0.31851852,0.6612529,5.904177346882539,5.290854102343593,0.6133232445389467,4.781084042142604,"15846"
2019,"Keury Mella","CIN","AAA",25,142.2,6.4345798980555955,3.532710532265817,1.82142857,1.3878505662472853,0.159375,0.0875,0.071875,0.27923211,1.514018799542493,0.30734967,0.68297655,5.04672933180831,5.608373871644279,-0.5616445398359691,5.3408042649563505,"15964"
2018,"Cy Sneed","HOU","AAA",25,127,8.078740157480315,3.7559055118110236,2.1509434,0.4251968503937008,0.21150278,0.09833024,0.11317254,0.2484472,1.3622047244094488,0.31404959,0.71599045,3.826771653543307,3.8870628079091474,-0.06029115436584043,4.526971265157377,"16106"
2011,"Eric Junge","LAA","AAA",34,160,5.7375,2.53125,2.26666667,1.29375,0.15111111,0.06666667,0.08444444,0.28594249,1.4,0.31137725,0.66905005,5.11875,5.295823955535889,-0.17707395553588867,4.6419181930832565,"1611"
2011,"Shane Loux","SFG","AAA",31,179.1,4.2156131437726705,2.057620701127137,2.04878049,0.9535315444247706,0.109375,0.05338542,0.05598958,0.28330996,1.3550185104983583,0.3,0.67708333,4.667285980605456,5.14391867389638,-0.4766326932909237,4.95231185292092,"1613"
2018,"Chandler Shepherd","BOS","AAA",25,129.2,7.426735801146504,2.3598973573736552,3.14705882,0.9023136954663977,0.18804921,0.05975395,0.12829526,0.268431,1.3573265846332137,0.31540342,0.70818071,3.886889765086021,3.91147692236373,-0.024587157277708993,3.7711021809309972,"16166"
2010,"Andy Van Hekken","HOU","AAA",30,177.1,5.78571395382335,2.5375938393962065,2.28,0.7105262750309378,0.1517976,0.0665779,0.0852197,0.26436782,1.3195487964860273,0.29929577,0.67000912,4.364661403761475,4.253660053106747,0.11100135065472738,4.606189281933302,"1630"
2011,"Andy Van Hekken","HOU","AAA",31,129.2,7.704370784366934,3.262211052840053,2.36170213,0.4858612206357526,0.19405594,0.08216783,0.11188811,0.29007634,1.5347044905795995,0.35714286,0.75709779,3.401028544450268,3.883581032809933,-0.4825524883596648,4.3890593782697875,"1630"
2018,"Alex McRae","PIT","AAA",25,117,8,3.8461538461538463,2.08,0.6923076923076923,0.19885277,0.09560229,0.10325048,0.2887931,1.5726495726495726,0.35612536,0.69844789,4.769230769230769,4.068113442363902,0.7011173268668669,4.170050193305709,"16317"
2019,"Alex McRae","PIT","AAA",26,114.1,7.950437671469538,3.3848398007246545,2.34883721,1.5743440933603046,0.20119522,0.08565737,0.11553785,0.28193833,1.4956268886922892,0.32432432,0.71621622,5.195335508089005,5.391492797385077,-0.1961572892960719,4.759063989878012,"16317"
2017,"Reynaldo Lopez","CHW","AAA",23,121,9.743801652892563,3.644628099173554,2.67346939,1.1900826446280992,0.25436893,0.09514563,0.1592233,0.21814255,1.2396694214876034,0.26898734,0.74272588,3.793388429752066,4.180512209175047,-0.38712377942298115,3.8501525985307934,"16400"
2017,"Yonny Chirinos","TBR","AAA",23,141,7.659574468085107,1.4042553191489362,5.45454545,0.6382978723404256,0.21978022,0.04029304,0.17948718,0.22222222,0.9787234042553191,0.27040816,0.71428571,2.74468085106383,3.068033456464186,-0.32335260540035593,3.1637573779897488,"16401"
2019,"Foster Griffin","KCR","AAA",23,130.2,7.645408758467752,4.4081636084859115,1.734375,1.3775511276518473,0.18813559,0.10847458,0.07966101,0.25868726,1.515306240417032,0.29457364,0.6741573,5.23469428507702,5.740556436178846,-0.5058621511018258,6.156525933224293,"16432"
2017,"Brent Honeywell","TBR","AAA",22,123.2,11.061995519097877,2.256064875605488,4.90322581,0.800539149408399,0.29118774,0.05938697,0.23180077,0.26584867,1.301886899542952,0.36503067,0.73170732,3.6388143154927226,2.836189252428924,0.8026250630637985,2.770785834433159,"16466"
2018,"Trevor Oaks","KCR","AAA",25,128.1,4.9090905199647965,3.085714041120729,1.59090909,0.3506493228546283,0.12915129,0.08118081,0.04797048,0.26315789,1.3558440483712295,0.29832936,0.74853801,3.22597377026258,4.282992819488344,-1.0570190492257638,5.149794783962129,"16468"
2017,"Ryan Yarbrough","TBR","AAA",25,157.1,9.095338394983687,2.230932059146942,4.07692308,1.1440677226394573,0.24651163,0.06046512,0.18604651,0.24080268,1.1631355180167817,0.29594272,0.77300613,3.432203167918372,3.8650793413361155,-0.43287617341774354,3.3194787875633383,"16502"
2018,"Michael Kopech","CHW","AAA",22,126.1,12.110818429542014,4.274406504544241,2.83333333,0.6411609756816361,0.31307551,0.11049724,0.20257827,0.21489362,1.2744063837622643,0.3161512,0.71871128,3.7044856372716755,3.3014084369171357,0.40307720035453976,3.4140379446599627,"17282"
2016,"Jeff Hoffman","COL","AAA",23,118.2,9.404495188209035,3.3370789377515933,2.81818182,0.8342697344378983,0.2421875,0.0859375,0.15625,0.2537961,1.3567416893384003,0.32515337,0.70773263,4.019663265928055,4.125375592692036,-0.10571232676398079,4.158285970626128,"17432"
2011,"Nate Bump","PHI","AAA",34,134,4.432835820895522,1.9477611940298507,2.27586207,0.7388059701492538,0.11243612,0.04940375,0.06303237,0.3115942,1.5,0.33894737,0.64718163,4.970149253731344,4.102458198034942,0.8676910556964019,4.355681576301802,"1755"
2018,"JT Brubaker","PIT","AAA",24,119,7.260504201680672,2.722689075630252,2.66666667,0.5294117647058824,0.19085487,0.07157058,0.11928429,0.26361656,1.319327731092437,0.32022472,0.76030928,3.100840336134454,3.5935749090018394,-0.49273457286738553,3.9896727468787123,"17578"
2018,"Taylor Clarke","ARI","AAA",25,152,7.401315789473684,2.6052631578947367,2.84090909,0.7105263157894737,0.19623234,0.06907378,0.12715856,0.25211506,1.269736842105263,0.30176211,0.667789,4.026315789473684,4.034804208655106,-0.008488419181421847,4.425619659563036,"17611"
2018,"Rogelio Armenteros","HOU","AAA",24,118,10.220338983050848,3.6610169491525424,2.79166667,1.1440677966101696,0.26693227,0.09561753,0.17131474,0.23503326,1.305084745762712,0.3013245,0.77941176,3.73728813559322,4.4232966261394955,-0.6860084905462753,4.0209158446702915,"17679"
2018,"Nestor Cortes","NYY","AAA",23,111.2,7.737314137683847,2.9820898238989826,2.59459459,1.0477612894780208,0.20779221,0.08008658,0.12770563,0.22458629,1.182089659923921,0.2611465,0.7253886,3.7074630243068434,4.1748618287821415,-0.46739880447529814,4.166488979905427,"17874"
2017,"Trent Thornton","HOU","AAA",23,115,6.886956521739131,1.8,3.82608696,0.9391304347826087,0.17670683,0.04618474,0.13052209,0.29148936,1.391304347826087,0.33783784,0.634278,5.086956521739131,4.27730420983356,0.8096523119055705,4.239141359018243,"17948"
2018,"Trent Thornton","HOU","AAA",24,124.1,8.831099556975564,2.2439679202151024,3.93548387,0.9410188052514945,0.23643411,0.06007752,0.17635659,0.24583333,1.198391469935664,0.30434783,0.64064801,4.415549778487782,4.01074608490013,0.40480369358765245,3.932475631863302,"17948"
2017,"Chance Adams","NYY","AAA",22,115.1,8.037572608796603,3.3554914774587763,2.39534884,0.7023121697006741,0.2224622,0.09287257,0.12958963,0.1942446,1.0751445560849826,0.23606557,0.76923077,2.8872833643249938,3.7623925126293165,-0.8751091483043227,4.055940767091024,"18135"
2018,"Chance Adams","NYY","AAA",23,113,9,4.619469026548672,1.94827586,1.2743362831858407,0.22874494,0.11740891,0.11133603,0.23488372,1.407079646017699,0.28239203,0.70126227,4.778761061946903,4.872893716170725,-0.09413265422382189,4.23425107896328,"18135"
2018,"James Naile","OAK","AAA",25,135.2,5.108108491123096,2.6535628525314783,1.925,0.7960688557594435,0.13162393,0.06837607,0.06324786,0.29104478,1.444717553044916,0.32214765,0.66418704,4.710074063243374,4.8436107050756645,-0.13353664183229075,4.771474994339869,"18186"
2018,"P.J. Conlon","NYM","AAA",24,114,6.473684210526316,3.0789473684210527,2.1025641,1.5789473684210527,0.15589354,0.07414449,0.08174905,0.30625,1.631578947368421,0.33597884,0.63636364,6.552631578947368,5.797962103391949,0.7546694755554189,5.280801448147548,"18213"
2017,"Carson Fulmer","CHW","AAA",23,126,6.857142857142857,4.642857142857143,1.47692308,1.2857142857142858,0.16842105,0.11403509,0.05438596,0.26506024,1.5634920634920635,0.296875,0.64317673,5.785714285714286,5.385156050182524,0.4005582355317614,4.705814429313418,"18311"
2017,"Thomas Eshelman","PHI","AAA",23,121,5.950413223140496,0.9669421487603306,6.15384615,0.5950413223140496,0.17167382,0.027897,0.14377682,0.22295806,0.9421487603305785,0.25479452,0.75875486,2.231404958677686,3.1970411347948815,-0.9656361761171954,3.756594021064191,"18361"
2018,"Thomas Eshelman","PHI","AAA",24,140.1,6.669833245731218,2.8859855390183156,2.31111111,1.3467932515418806,0.16149068,0.06987578,0.0916149,0.31658291,1.6674583114328045,0.3559322,0.63407551,5.836104090014816,4.801004092599619,1.0350999974151964,4.274725400841972,"18361"
2018,"Enyel De Los Santos","PHI","AAA",22,126.2,7.81579010136575,3.055263403261157,2.55813953,0.8526316474217182,0.21113244,0.08253359,0.12859885,0.2212766,1.160526408990672,0.26436782,0.82489146,2.6289475795502977,4.035702342696472,-1.406754763146174,4.085513242863602,"18403"
2013,"Chris Bootcheck","NYY","AAA",34,136.2,6.387805353513047,2.700000200969432,2.36585366,0.9878049515741824,0.16840278,0.07118056,0.09722222,0.25423729,1.2878049739041193,0.28639618,0.74842767,3.687805152543614,4.2000203349971885,-0.5122151824535743,4.119623506518297,"1842"
2019,"Jake Woodford","STL","AAA",22,151.2,7.773626895015969,4.450549749054944,1.74666667,1.305494593056117,0.2037325,0.11664075,0.08709175,0.22024867,1.3120880000917539,0.24878049,0.7448037,4.153846432451282,5.5373381912338395,-1.383491758782558,6.2184273226818245,"18674"
2018,"Sandy Alcantara","MIA","AAA",22,115.2,6.847262850034233,2.9567725943329646,2.31578947,0.7780980511402538,0.18181818,0.0785124,0.10330578,0.24263039,1.2536024157259644,0.28279883,0.72794118,3.890490255701269,4.462909838273926,-0.5724195825726568,4.648231208012693,"18684"
2018,"Kolby Allard","ATL","AAA",20,112.1,7.1305641210794475,2.7240357316483284,2.61764706,0.4807121879379403,0.19474836,0.07439825,0.12035011,0.24228029,1.210682547399257,0.29447853,0.77932099,2.7240357316483284,3.4042873277564176,-0.6802515961080893,4.062588903362153,"18694"
2013,"Shawn Hill","DET","AAA",32,150.1,5.028824493420079,2.813747037985044,1.78723404,1.017738290335016,0.12426036,0.06952663,0.05473373,0.30608974,1.5831484516322472,0.33269598,0.62956204,5.507760159460086,4.595142118073775,0.9126180413863114,4.101469103573135,"1882"
2014,"Jeff Bennett","LAD","AAA",34,120,6.15,3.3,1.86363636,0.825,0.15442561,0.08286252,0.07156309,0.28364389,1.5083333333333333,0.32307692,0.71933962,3.825,4.725379085540771,-0.900379085540771,5.141730978277822,"1903"
2019,"Wes Benjamin","TEX","AAA",25,135.1,7.5812802183194306,3.5246302769379807,2.1509434,1.5960589933304064,0.18842975,0.08760331,0.10082644,0.28,1.5295565352749727,0.31553398,0.64424173,5.519704018600988,5.6365800733593465,-0.11687605475835827,6.084688632577648,"19243"
2018,"Cole Irvin","PHI","AAA",24,161.1,7.307850778888621,1.9524792157336013,3.74285714,0.6136363249448461,0.20500782,0.05477308,0.15023474,0.22462562,1.0537189418244832,0.27015251,0.77411168,2.5661155406784473,3.3020789737380936,-0.7359634330596463,3.5573322031589223,"19244"
2019,"Vladimir Gutierrez","CIN","AAA",23,137,7.686131386861314,3.153284671532847,2.4375,1.7080291970802919,0.19180328,0.07868852,0.11311476,0.26229508,1.4014598540145986,0.29064039,0.6227758,6.043795620437956,5.719619381340751,0.3241762390972056,5.60676691105766,"19278"
2018,"Zac Gallen","MIA","AAA",22,133.1,9.179999299621635,3.239999752807636,2.83333333,0.9449999279022272,0.23129252,0.08163265,0.14965987,0.27819549,1.469999887847909,0.35078534,0.78091106,3.6449997219085906,4.330330479812625,-0.6853307579040346,4.482949196504689,"19291"
2019,"Keegan Akin","BAL","AAA",24,112.1,10.49554943664503,4.8872405773690595,2.14754098,0.8011869798965672,0.26043738,0.12127237,0.13916501,0.24772727,1.5133531842490713,0.33110368,0.6835443,4.727003181389746,4.1321472909930055,0.5948558903967403,5.1648281988944476,"19362"
2014,"Justin Germano","TEX","AAA",31,131.2,5.605063724184735,1.5037975845373677,3.72727273,1.5037975845373677,0.14801444,0.03971119,0.10830325,0.27671756,1.2683545283724265,0.29285714,0.71428571,4.511392753612103,5.310505792217145,-0.799113038605042,4.723525334230839,"1938"
2013,"Justin Germano","TOR","AAA",30,151,6.139072847682119,1.609271523178808,3.81481481,0.7152317880794702,0.15797546,0.04141104,0.11656442,0.29773463,1.3973509933774835,0.34194831,0.66600398,4.470198675496689,3.549269170634794,0.9209295048618946,3.5093715030823325,"1938"
2019,"Ryan Hartman","HOU","AAA",25,115.2,9.103747198340969,3.501441230131142,2.6,2.1008647380786853,0.22413793,0.0862069,0.13793103,0.28481013,1.5561961022805075,0.32727273,0.70936639,5.835735383551904,6.05316308213242,-0.21742769858051592,5.520352839851782,"19480"
2019,"Kyle Wright","ATL","AAA",23,112.1,9.29376896680018,2.804154429637985,3.31428571,1.0415430738655373,0.24369748,0.07352941,0.17016807,0.24941725,1.264095012725695,0.31333333,0.72901325,4.166172295462149,4.319090919635538,-0.1529186241733882,4.242163421220392,"19665"
2019,"Matt Swarmer","CHC","AAA",25,151.1,8.147576544836335,2.61673991221021,3.11363636,2.140969019081081,0.2066365,0.06636501,0.14027149,0.29335494,1.4867840410285285,0.32657658,0.74178935,5.649779355908408,5.9905111854766675,-0.3407318295682593,5.704317053389599,"19705"
2011,"Jeremy Hefner","SDP","AAA",25,157.1,6.864406335836744,3.489406554050345,1.96721311,1.2012711087714303,0.17045455,0.08664773,0.08380682,0.278125,1.5190676983935019,0.31462926,0.66321731,4.97669459348164,5.213408608835211,-0.23671401535357095,5.352120107219933,"1989"
2010,"Ivan Nova","NYY","AAA",23,145,7.137931034482759,2.9793103448275864,2.39583333,0.6206896551724138,0.19327731,0.08067227,0.11260504,0.24770642,1.2620689655172415,0.29761905,0.78947368,2.8551724137931034,3.5998092947335083,-0.7446368809404049,3.695836806708369,"1994"
2019,"Bryse Wilson","ATL","AAA",21,121,8.776859504132231,1.9338842975206612,4.53846154,0.8925619834710744,0.23412698,0.0515873,0.18253968,0.25263158,1.2066115702479339,0.31304348,0.68078669,3.4214876033057853,3.6825801100612674,-0.2610925067554821,4.125219570802264,"19990"
2017,"Justin Masterson","LAD","AAA",32,141.2,8.89411828571047,4.192941477549222,2.12121212,0.4447059142855235,0.22187005,0.10459588,0.11727417,0.23800738,1.3764706870742394,0.30886076,0.7012488,4.129412061222718,4.2713707455328205,-0.1419586843101026,4.785987803709525,"2038"
2014,"Chien-Ming Wang","CIN","AAA",34,119.1,3.7709498813970077,3.393854893257307,1.11111111,0.30167599051176064,0.09727626,0.08754864,0.00972762,0.27801724,1.458100620806843,0.30487805,0.69780854,3.6955308837690675,4.212428197583615,-0.5168973138145478,4.545545155766222,"2074"
2011,"Jon Leicester","SDP","AAA",32,135.2,4.378378706676939,4.245700564050365,1.03125,1.3931204975790261,0.105939,0.10272873,0.00321027,0.3045045,1.7174448462217624,0.31623932,0.63583815,6.501228988702122,6.326321689211889,0.17490729949023276,6.323719144794856,"2092"
2012,"Fernando Nieve","LAD","AAA",29,119.1,8.069832746189597,2.865921909861726,2.81578947,1.432960954930863,0.19107143,0.06785714,0.12321429,0.31456311,1.6759777250653367,0.36760925,0.64301552,5.958100812607272,5.075618568412793,0.8824822441944793,4.590911014002148,"2173"
2011,"Brian Bass","PHI","AAA",29,158.1,5.968420669175275,3.1831576902268135,1.875,0.7389473209455103,0.15350877,0.08187135,0.07163742,0.27419355,1.427368329347738,0.312749,0.71825765,3.808420807949938,4.190470705498359,-0.3820498975484208,3.946497443930479,"2219"
2011,"Tony Pena Jr.","BOS","AAA",30,116.1,5.028653514989006,2.7851004083016035,1.80555556,0.5415473016142007,0.13,0.072,0.058,0.27789934,1.4011461930653129,0.31168831,0.74282147,3.5587394106076045,4.010425558549898,-0.4516861479422931,4.418899033834872,"2240"
2013,"Barry Enright","LAA","AAA",27,116.1,6.0343842179868075,3.7134672110688047,1.625,2.320917006918003,0.14417745,0.08872458,0.05545287,0.3122449,1.7277937718167355,0.32198953,0.67283951,7.117478821215209,6.896411561081576,0.22106726013363254,5.37889391029074,"2412"
2011,"Barry Enright","ARI","AAA",25,122.2,6.309783131954618,3.0815219946755112,2.04761905,1.4673914260359577,0.16506718,0.0806142,0.08445298,0.26793249,1.3777175055559827,0.29076087,0.70547945,5.20923956242765,5.650171936437191,-0.4409323740095408,5.381055170611581,"2412"
2011,"Corey Kluber","CLE","AAA",25,150.2,8.542035974960731,4.181416211519239,2.04285714,1.1349558288409363,0.2143928,0.10494753,0.10944527,0.25976231,1.4800885955060163,0.31381733,0.63600783,5.555310109589846,4.531034431237947,1.0242756783518994,4.375014294192407,"2429"
2012,"Corey Kluber","CLE","AAA",26,125.1,9.191489734710114,3.518617164068716,2.6122449,0.6462766219718049,0.23486239,0.08990826,0.14495413,0.24643585,1.3563830337679856,0.31638418,0.69581281,3.5904256776211385,3.344887312767786,0.24553836485335268,3.4255378536523757,"2429"
2010,"Lance Lynn","STL","AAA",23,164,7.737804878048781,3.402439024390244,2.27419355,1.1524390243902438,0.19887165,0.08744711,0.11142454,0.25665102,1.3780487804878048,0.29979036,0.6744868,4.774390243902439,4.808217216119534,-0.03382697221709474,4.626723329577505,"2520"
2015,"Daniel McCutchen","SDP","AAA",32,132.1,5.84886604913545,1.9042819694859603,3.07142857,1.0201510550817645,0.15779817,0.05137615,0.10642202,0.24951267,1.1788412192055944,0.27427184,0.74100719,3.604533727955568,4.498629715638878,-0.8940959876833103,4.380640164602852,"263"
2016,"Daniel McCutchen","SDP","AAA",33,134.2,5.079208304468159,2.405940775800707,2.11111111,1.2698020761170397,0.12277868,0.05815832,0.06462036,0.34079174,1.737623893633844,0.36831276,0.60649475,6.4826737570185715,5.272861491249033,1.2098122657695383,5.092908493256508,"263"
2011,"Chris Sampson","FLA","AAA",33,116.1,4.796561814297206,1.469914104381402,3.26315789,1.1604585034590016,0.12653061,0.03877551,0.0877551,0.29764454,1.3581662484927572,0.31794872,0.79432624,3.7134672110688047,4.986762403567446,-1.273295192498641,4.8804669962005525,"2651"
2012,"Ramon Ortiz","NYY","AAA",39,169.1,5.527558723055699,1.9665353149332774,2.81081081,0.9566928559134863,0.14985591,0.05331412,0.09654179,0.25613497,1.204724337076242,0.28113208,0.72905332,3.4547242019098117,4.05901440837363,-0.6042902064638187,3.9557554567250985,"27"
2010,"Joe Savery","PHI","AAA",24,127.1,4.73560228340198,3.604712185873149,1.31372549,0.9188482042421752,0.11591696,0.08823529,0.02768167,0.29445507,1.609947708287572,0.31828442,0.68658281,4.664921652306428,4.825662399538877,-0.1607407472324489,5.005494754746843,"2835"
2011,"Zach McAllister","CLE","AAA",23,154.2,7.448276351946887,1.8038794289871367,4.12903226,0.6400862489954355,0.19875776,0.04813665,0.15062111,0.2553542,1.2025862859914245,0.30769231,0.74178935,3.316810562976348,3.2238555209106554,0.0929550420656926,3.789440404078926,"2895"
2010,"Zach McAllister","NYY","AAA",22,132.2,5.969849703983304,2.577889644901881,2.31578947,1.356784023632569,0.14890017,0.0642978,0.08460237,0.30164534,1.5301508710967304,0.33029613,0.70165746,5.087940088622133,4.883122536885694,0.204817551736439,4.496362088079541,"2895"
2012,"Jeff Locke","PIT","AAA",24,141.2,8.322353538771939,2.7317649020396444,3.04651163,0.5717647469385302,0.22393162,0.07350427,0.15042735,0.23551402,1.1929412621310074,0.29620253,0.82007344,2.477647236733631,3.196670787204096,-0.7190235504704647,3.5721700592007664,"2929"
2012,"Bruce Billings","OAK","AAA",26,133.1,7.8974993974686125,2.6324997991562045,3,1.0124999227523863,0.21428571,0.07142857,0.14285714,0.24950495,1.23749990558625,0.29758713,0.71232877,3.982499696159386,4.297797231292728,-0.31529753513334224,4.298596779634156,"3044"
2013,"Bruce Billings","OAK","AAA",27,148.1,8.19101067422515,3.0943818102628344,2.64705882,1.0314606034209448,0.21428571,0.08095238,0.13333333,0.24305556,1.2876403611333365,0.29009434,0.68155112,4.307864873111005,4.331561551731568,-0.023696678620562572,4.288239551714357,"3044"
2015,"Bruce Billings","WSN","AAA",29,121.1,6.6758244556730695,2.076923163987177,3.21428571,0.44505496371153797,0.17716535,0.05511811,0.12204724,0.26539278,1.2609890638493575,0.31733333,0.71614583,3.63461553697756,3.2312025473322534,0.4034129896453065,3.6648280677554936,"3044"
2016,"Duane Below","NYM","AAA",30,140,6.621428571428571,1.9285714285714286,3.43333333,1.4785714285714286,0.16666667,0.04854369,0.11812298,0.30494037,1.4928571428571429,0.33839479,0.66929134,5.271428571428571,5.0494526045663015,0.22197596686226984,4.341507084029062,"3124"
2014,"Duane Below","DET","AAA",28,116.2,4.7828575598892265,3.162857418636424,1.51219512,0.8485715025609918,0.12550607,0.08299595,0.04251012,0.27616927,1.414285837601653,0.30053191,0.76822917,3.7028574657206916,4.677679672895169,-0.9748222071744777,4.826084165755878,"3124"
2010,"Luis Mendoza","KCR","AAA",26,132,4.0227272727272725,2.1818181818181817,1.84375,0.8863636363636364,0.10573477,0.05734767,0.0483871,0.27938343,1.3409090909090908,0.29530201,0.71170084,4.090909090909091,4.855334732749245,-0.7644256418401545,4.894009388034994,"3126"
2011,"Luis Mendoza","KCR","AAA",27,144.1,5.0508079581098695,3.36720530540658,1.5,0.31177826901912775,0.13545151,0.090301,0.04515051,0.23463687,1.247113076076511,0.26829268,0.75,2.1824478831338943,4.379166869661333,-2.1967189865274386,5.2755299335595005,"3126"
2010,"Clayton Mortensen","OAK","AAA",25,165.1,6.096773818429897,2.885080467649862,2.11320755,1.08870961043391,0.1627907,0.07703488,0.08575582,0.25434439,1.2943547590714264,0.28143713,0.66489362,4.245967480692249,4.798333191673173,-0.5523657109809239,4.325265639186267,"3166"
2013,"Josh Stinson","BAL","AAA",25,131,5.977099236641221,3.7099236641221376,1.61111111,0.7557251908396947,0.15675676,0.0972973,0.05945946,0.25352113,1.3740458015267176,0.28822055,0.73546856,3.7786259541984735,4.296501363142756,-0.5178754089442825,4.276673508145427,"3219"
2015,"Josh Roenicke","MIL","AAA",32,123,5.195121951219512,2.8536585365853657,1.82051282,1.0975609756097562,0.12434326,0.06830123,0.05604203,0.32641509,1.7235772357723578,0.35585586,0.63212435,6.146341463414634,5.030279761213597,1.116061702201037,5.021097939721937,"3241"
