last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
La Stella, Tommy,600303,2020,31,228,5.3,11.8,.275,.423,.355,.348,.366,.148,88,17.1,32.1,9,4.8,28.3,96.273957849,4.214603892,940,187,
Severino, Pedro,600474,2020,26,178,22.5,9.0,.269,.430,.312,.337,.339,.161,87.6,9.5,36.4,9,7.4,31.4,99.0569,5.575382269,741,121,
Nunez, Renato,600524,2020,26,216,29.6,7.9,.227,.431,.347,.315,.298,.204,86.3,21.1,37.9,16,12.1,36.4,98.851627273,5.444118636,893,132,
Candelario, Jeimer,600869,2020,26,206,23.8,9.7,.277,.471,.373,.356,.351,.194,90.2,13.3,37.5,14,10.3,47.1,101.954374925,7.267632164,844,136,
Ahmed, Nick,605113,2020,30,217,21.2,8.3,.247,.377,.318,.304,.310,.131,87.7,9.4,30.1,8,5.2,33.3,97.979172667,5.079952,832,153,
Anderson, Brian,605119,2020,27,229,28.8,9.6,.227,.426,.348,.324,.321,.199,87.4,9.6,34.8,13,9.6,39.3,99.102413382,5.651971037,888,135,
Barnes, Austin,605131,2020,30,104,23.1,12.5,.193,.279,.306,.274,.310,.086,86.9,16.2,21.5,1,1.5,35.4,97.68395875,4.946501587,390,65,
Bell, Josh,605137,2020,27,223,26.5,9.9,.228,.381,.286,.297,.308,.153,91.7,5.9,24.3,12,8.6,42.9,102.09961,7.3740285,857,140,
Betts, Mookie,605141,2020,27,246,15.4,9.8,.283,.485,.390,.362,.359,.202,90.7,18.5,40.1,14,7.7,43.4,99.966803556,6.311948056,930,182,
Caratini, Victor,605170,2020,26,132,23.5,9.1,.216,.318,.297,.285,.311,.102,87.9,6.2,25.9,3,3.5,36.5,99.423572326,5.808877882,541,85,
Davis, J.D.,605204,2020,27,229,24.5,13.5,.258,.430,.339,.359,.381,.172,90.1,3.3,29.6,12,8.9,45.2,102.105949851,7.319305299,951,135,
Panik, Joe,605412,2020,29,141,19.1,14.2,.246,.348,.296,.322,.359,.102,87.5,9.3,34.4,1,1.1,33.3,97.013986522,4.587408022,535,93,
Arcia, Orlando,606115,2020,25,189,16.9,7.4,.281,.428,.317,.338,.339,.147,89,9.6,37.3,8,5.6,38.7,99.346351,5.890230143,703,142,
Tapia, Raimel,606132,2020,26,206,18.4,6.8,.244,.325,.338,.285,.305,.080,85.3,1.8,28.7,3,2,30,96.593740405,4.307061689,805,150,
Hernandez, Teoscar,606192,2020,27,207,30.4,6.8,.296,.614,.384,.401,.346,.318,93.3,15.3,40.6,23,18,53.1,104.846097031,9.246447559,840,128,
Peraza, Jose,606299,2020,26,120,15.0,4.2,.241,.360,.270,.291,.292,.120,85.4,20,37.2,4,4.3,27.7,96.174715745,4.137772043,412,94,
Marte, Ketel,606466,2020,26,195,10.8,3.6,.265,.381,.316,.306,.309,.116,89.2,10,28.8,6,3.7,40.5,100.204872785,6.245687975,695,163,
Nimmo, Brandon,607043,2020,27,225,19.1,14.7,.257,.430,.387,.364,.387,.173,87.2,7.6,30.8,11,7.7,32.9,97.980723714,5.071893214,978,143,
Turner, Trea,607208,2020,27,259,13.9,8.5,.303,.515,.413,.383,.369,.212,90.5,9.5,34.2,19,9.5,40.7,100.635350612,6.552732551,1033,199,
Pillar, Kevin,607680,2020,31,223,18.4,5.8,.272,.435,.341,.328,.322,.163,87.1,13.4,34.7,9,5.4,36.5,98.092420244,5.134598773,829,167,
Stallings, Jacob,607732,2020,30,143,28.0,10.5,.205,.323,.309,.277,.292,.118,88.6,12.4,33,4,4.5,37.5,99.072105581,5.692784,618,88,
Ramirez, Jose,608070,2020,27,254,16.9,12.2,.264,.507,.415,.373,.362,.243,88.7,23.2,36.7,18,10.2,35.6,99.264116591,5.668352686,1146,177,
Bregman, Alex,608324,2020,26,180,14.4,13.3,.249,.389,.345,.332,.358,.140,88.9,17.3,35.9,5,3.9,33.6,97.415178281,4.891529134,736,128,
Gallo, Joey,608336,2020,26,226,35.0,12.8,.192,.418,.297,.317,.310,.226,91.2,26.8,28.9,16,14,43.9,102.04771537,7.481172685,956,114,
Kelly, Carson,608348,2020,25,129,22.5,4.7,.222,.355,.279,.270,.264,.133,86.3,16.7,32.3,4,4.3,34.4,97.318534468,4.772528817,506,93,
Seager, Corey,608369,2020,26,232,15.9,7.3,.331,.656,.394,.434,.381,.325,93.2,11.9,38.4,28,15.8,55.9,103.805088736,8.925112586,807,177,
Winker, Jesse,608385,2020,26,183,25.1,15.3,.265,.524,.396,.397,.397,.260,92.1,10.5,37.5,14,13.5,49,101.587811731,7.660791165,783,104,
Mazara, Nomar,608577,2020,25,149,29.5,6.7,.222,.364,.267,.291,.290,.142,91,6.7,28.3,7,7.6,48.9,100.983635217,7.079862391,611,92,
Mondesi, Adalberto,609275,2020,24,233,30.0,4.7,.215,.355,.305,.267,.255,.140,90.6,13.7,19.9,11,7.3,39.1,100.463874118,6.6236125,847,151,
Reyes, Franmil,614177,2020,24,241,28.6,10.0,.245,.442,.341,.342,.328,.197,92.4,11.2,31.3,19,12.9,44.9,103.394751806,8.328288182,982,147,
Lopes, Tim,621005,2020,26,151,22.5,4.0,.235,.347,.279,.276,.275,.113,87.2,6.5,29.4,3,2.8,39.4,98.485706852,5.271333611,571,109,
Swanson, Dansby,621020,2020,26,264,26.9,8.3,.267,.474,.348,.354,.341,.206,89.1,14.7,40.7,19,11.4,40.7,99.696452771,6.009281333,1060,167,
Newman, Kevin,621028,2020,26,172,12.2,7.0,.253,.337,.251,.290,.310,.084,85.5,8.7,32.6,1,0.7,28.3,95.906204848,3.961745455,662,138,
Taylor, Chris,621035,2020,29,214,25.7,12.1,.272,.488,.364,.371,.368,.216,88,9.1,35.1,15,11.5,45,101.014144762,6.70205312,858,131,
Correa, Carlos,621043,2020,25,221,22.2,7.2,.254,.402,.308,.315,.319,.148,88.8,11.3,26.1,9,5.9,42.1,99.799884079,6.072529338,870,153,
Buxton, Byron,621439,2020,26,135,26.7,1.5,.249,.548,.345,.335,.262,.299,91.2,23.6,25,13,13.5,47.9,102.57896,7.683329158,443,96,
Brinson, Lewis,621446,2020,26,112,26.8,5.4,.247,.390,.275,.296,.287,.143,88.1,7.9,27.6,6,7.9,36.8,100.496400789,6.257298026,429,76,
Stewart, DJ,621466,2020,26,112,33.9,17.9,.192,.392,.353,.336,.354,.199,91.4,17.8,28.8,10,19.2,46.2,103.4581224,8.289677551,494,52,
Ward, Taylor,621493,2020,26,102,27.5,7.8,.250,.396,.314,.309,.308,.146,91.1,10.4,31.8,3,4.5,47,101.364597576,7.238465152,391,66,
Wendle, Joey,621563,2020,30,184,19.0,5.4,.256,.375,.335,.304,.316,.119,86.7,5.1,32.8,5,3.7,32.1,97.125920909,4.569623864,673,134,
Olson, Matt,621566,2020,26,245,31.4,13.9,.224,.453,.316,.340,.336,.230,92.3,19.6,30.1,17,12.8,45.9,102.764032969,7.948013281,1002,133,
Margot, Manuel,622534,2020,25,159,15.7,8.2,.260,.381,.301,.309,.319,.121,89.4,7.5,32.2,5,4.1,33.9,98.87174386,5.556567982,583,121,
Camargo, Johan,622666,2020,26,127,27.6,4.7,.184,.316,.262,.240,.229,.133,87.3,9.8,23.5,4,4.7,32.9,98.073732558,5.195430824,531,85,
Reyes, Victor,622682,2020,25,213,21.1,4.2,.287,.430,.307,.329,.324,.143,90,10.7,39.5,6,3.8,41.4,98.63923961,5.618739286,810,157,
Bote, David,623520,2020,27,145,27.6,11.7,.233,.418,.309,.330,.332,.185,92.4,9.3,25.6,9,10.5,52.3,102.304634186,7.876344186,599,86,
Santander, Anthony,623993,2020,25,165,15.2,6.1,.287,.516,.364,.358,.339,.228,88.6,24.7,40.6,13,10.2,36.7,100.002088281,6.130117717,589,128,
Alonso, Pete,624413,2020,25,239,25.5,10.0,.226,.466,.342,.335,.323,.240,90.2,15.5,30.4,19,12.8,41.2,102.386786986,7.44273469,929,148,
Biggio, Cavan,624415,2020,25,265,23.0,15.5,.214,.343,.355,.315,.345,.129,87.4,16.7,31.4,8,5,30.8,96.787761519,4.575247452,1112,159,
Conforto, Michael,624424,2020,27,233,24.5,10.3,.281,.478,.401,.374,.377,.197,88.4,11,38.6,16,11,36.6,99.863468082,6.033462897,932,145,
Frazier, Adam,624428,2020,28,230,15.2,7.4,.251,.378,.291,.309,.317,.127,85.5,12.3,34.9,7,4,25.1,95.606103488,3.803051744,885,175,
Soler, Jorge,624585,2020,28,174,34.5,10.9,.243,.487,.332,.354,.339,.244,92.5,15.5,36.7,17,18.9,51.1,104.222742889,8.799733556,739,90,
Cronenworth, Jake,630105,2020,26,192,15.6,9.4,.317,.535,.356,.393,.383,.218,89.8,10.6,37.8,15,10.5,42.7,99.954348592,6.317753732,754,143,
Frazier, Clint,640449,2020,25,160,27.5,15.6,.246,.447,.388,.363,.377,.200,89.4,11.6,38.6,11,12.5,43.2,100.225028864,6.500424205,688,88,
Meadows, Austin,640457,2020,25,152,32.9,11.2,.186,.344,.292,.278,.282,.158,90.3,24.2,28.6,6,7.1,44,99.996409512,6.370029878,657,84,
Anderson, Tim,641313,2020,27,221,22.6,4.5,.293,.508,.376,.358,.330,.215,87.2,6.7,33.3,16,10.1,35.8,99.049571899,5.615060633,786,159,
Bellinger, Cody,641355,2020,24,243,17.3,12.3,.284,.494,.337,.374,.373,.210,89.3,16.6,29.2,16,9.4,41.5,100.513292857,6.455236287,967,171,
Calhoun, Willie,641432,2020,25,108,15.7,4.6,.194,.271,.217,.234,.244,.077,89.3,14.4,25.9,1,1.2,38.8,98.889824762,5.84814381,419,85,
Crawford, J.P.,641487,2020,25,232,16.8,9.9,.257,.360,.303,.318,.343,.103,85.8,11.5,34.1,3,1.8,31.1,97.315126098,4.657563049,935,167,
Dozier, Hunter,641531,2020,28,186,25.8,14.5,.235,.385,.326,.331,.351,.150,86.4,17,26.4,9,8.2,30.9,98.298979455,5.253164404,725,110,
Hampson, Garrett,641658,2020,25,184,32.6,7.1,.230,.391,.290,.297,.287,.161,86.3,14.4,39.6,9,8.1,23.4,96.405365208,4.207041563,772,111,
Lewis, Kyle,641786,2020,24,242,29.3,14.0,.239,.433,.349,.344,.347,.194,88.3,11.1,37.2,16,11.7,35,98.801784265,5.501654412,982,137,
McMahon, Ryan,641857,2020,25,193,34.2,9.3,.203,.389,.308,.296,.286,.186,90.1,9.2,27.1,12,11.2,43,101.166563962,6.858618952,841,107,
O'Neill, Tyler,641933,2020,25,157,27.4,9.6,.195,.379,.271,.290,.282,.184,88,15.1,23.7,8,8.2,39.2,99.253915208,5.793193021,622,97,
Sisco, Chance,642082,2020,25,121,33.9,14.0,.194,.376,.335,.327,.348,.181,88.8,20,45.6,7,12.3,36.8,98.430528621,5.618443333,536,57,
Smith, Dominic,642086,2020,25,199,22.6,7.0,.303,.566,.412,.392,.365,.264,89.8,10.8,43,18,13.3,46.7,100.278953134,6.610905149,757,135,
Tellez, Rowdy,642133,2020,25,127,15.7,8.7,.283,.508,.369,.368,.351,.225,90.7,10.6,30.5,8,8.4,45.3,103.12322587,8.241402088,441,95,
Valaika, Pat,642162,2020,27,150,22.7,5.3,.260,.456,.337,.323,.300,.196,88.7,18.2,38.9,9,8.3,34.3,98.160594906,5.284483333,570,108,
Wade, Tyler,642180,2020,25,105,21.0,11.4,.242,.326,.271,.310,.349,.085,86.6,13.4,30.9,1,1.5,27.9,96.369860625,4.261423492,394,68,
Rosario, Amed,642708,2020,24,147,23.1,2.7,.233,.340,.277,.261,.254,.107,86.5,4.2,30.3,4,3.7,33,97.644859815,4.872729159,523,109,
Adames, Willy,642715,2020,24,205,36.1,9.8,.229,.394,.347,.307,.305,.165,88.8,12.5,36.9,11,9.9,40.5,100.611447818,6.419791091,826,111,
Cooper, Garrett,643265,2020,29,133,23.3,8.3,.303,.518,.365,.383,.371,.215,90.1,9.5,39.3,9,10.1,41.6,101.048629778,6.620778315,557,89,
Dubon, Mauricio,643289,2020,25,177,20.3,8.5,.256,.402,.318,.319,.324,.146,86.2,16.7,40.3,5,4,30.6,96.64635377,4.323176885,680,124,
Jansen, Danny,643376,2020,25,147,21.1,14.3,.251,.445,.300,.358,.370,.193,85.1,16.3,36.6,8,8.6,35.5,98.166132727,5.141772386,571,93,
Kemp, Tony,643393,2020,28,114,12.3,13.2,.256,.349,.307,.329,.372,.094,85.8,18.8,42.7,1,1.2,15.9,93.0903025,2.581912532,408,82,
Kiner-Falefa, Isiah,643396,2020,25,228,14.0,6.1,.260,.340,.307,.294,.312,.080,87.2,0.8,22.2,4,2.2,31.1,96.603922889,4.344912179,799,180,
Long Jr., Shed,643418,2020,24,128,28.9,8.6,.175,.304,.238,.248,.246,.129,87.1,2.6,21.3,5,6.3,32.5,97.8132215,4.968719747,498,80,
McNeil, Jeff,643446,2020,28,209,11.5,9.6,.277,.407,.360,.337,.355,.130,86.6,11.5,37,4,2.5,26.5,95.63896284,3.861592484,804,162,
Tauchman, Mike,643565,2020,29,111,23.4,12.6,.253,.324,.286,.300,.353,.071,84.9,10.6,34.3,1,1.4,24.3,95.329407143,3.868523623,469,70,
Albies, Ozzie,645277,2020,23,124,24.2,4.0,.240,.417,.329,.299,.277,.177,86.7,17.8,35.2,8,9.1,28.4,97.037208409,4.580833908,444,88,
Robles, Victor,645302,2020,23,189,28.0,4.8,.205,.280,.273,.262,.284,.075,82.2,19,37.3,2,1.7,22.9,94.70035,3.585986903,756,118,
Devers, Rafael,646240,2020,23,248,27.0,5.2,.256,.460,.337,.328,.304,.204,93,10.6,33.3,20,12.1,43.6,102.902087073,7.998599329,980,165,
Naylor, Josh,647304,2020,23,104,11.5,4.8,.275,.383,.274,.309,.317,.108,86.8,7.8,28.2,3,3.5,34.1,98.326574651,5.256026824,380,85,
Urias, Luis,649966,2020,23,120,26.7,8.3,.225,.292,.273,.270,.297,.067,87.7,2.3,22.1,1,1.3,27.3,96.647690789,4.440918533,485,77,
Arraez, Luis,650333,2020,23,121,9.1,6.6,.310,.453,.335,.357,.358,.143,87.5,12.1,43.1,4,3.9,30.4,96.318132549,4.327184118,512,102,
Jimenez, Eloy,650391,2020,23,226,24.8,5.3,.278,.540,.373,.364,.317,.262,92.4,5.7,32.9,26,16.5,55.7,103.874396076,8.948955223,805,158,
Torres, Gleyber,650402,2020,23,160,17.5,13.8,.245,.384,.326,.335,.359,.139,88.6,14.9,33.3,4,3.7,38,98.754019444,5.614987477,671,108,
Castro, Willi,650489,2020,23,140,27.1,5.0,.307,.512,.393,.368,.344,.205,85.3,11.3,38.3,9,9.6,31.9,98.304612979,5.246088817,534,94,
Diaz, Yandy,650490,2020,28,138,12.3,16.7,.247,.325,.367,.327,.380,.078,88.3,-7.9,24.7,2,2.1,30.9,98.551971667,5.363170737,573,97,
Rengifo, Luis,650859,2020,23,106,24.5,13.2,.184,.252,.227,.259,.295,.068,87.6,3.8,21.2,1,1.5,33.3,97.625985938,5.117264603,438,66,
Chapman, Matt,656305,2020,27,152,35.5,5.3,.245,.542,.335,.350,.290,.298,93.6,24.1,40.4,16,18,51.7,103.811896591,8.625373793,653,89,
Chavis, Michael,656308,2020,24,158,31.6,5.1,.229,.394,.272,.294,.279,.166,88.3,10,37.8,7,7.1,37.8,99.348214286,5.72648551,622,98,
Hilliard, Sam,656541,2020,26,114,36.8,7.9,.193,.345,.301,.266,.257,.152,88.3,10.8,20.6,6,9.5,44.4,101.100621667,6.718077667,492,63,
Hoskins, Rhys,656555,2020,27,185,23.2,15.7,.237,.507,.382,.381,.378,.270,89.8,24.8,32.4,16,14.8,42.6,100.440528148,6.518617477,769,108,
Mullins II, Cedric,656775,2020,25,153,24.2,5.2,.214,.297,.313,.251,.261,.083,88.6,15.9,23.4,3,2.8,31.8,98.471417391,5.43960087,602,107,
O'Hearn, Ryan,656811,2020,26,132,28.0,13.6,.230,.384,.269,.317,.335,.155,90.7,11.9,32.5,5,6.5,44.2,99.841446579,6.539789868,559,77,
Schwarber, Kyle,656941,2020,27,224,29.5,13.4,.224,.441,.307,.340,.340,.218,92.8,8.8,28.8,14,11.2,47.2,103.130327705,8.271187438,955,125,
Tucker, Cole,657061,2020,23,116,26.7,4.3,.192,.253,.233,.215,.226,.061,83.1,13.3,25,2,2.5,25,95.024696923,3.559528846,428,80,
Verdugo, Alex,657077,2020,24,221,20.4,7.7,.238,.369,.362,.299,.305,.132,87,5.9,31.2,10,6.4,34.4,98.021422025,5.054003567,923,157,
White, Evan,657108,2020,24,202,41.6,8.9,.190,.387,.261,.292,.269,.197,91.7,13.7,27.3,14,14.1,52.5,102.396977755,7.801080408,828,99,
DeJong, Paul,657557,2020,26,174,28.7,9.8,.238,.406,.296,.315,.314,.168,89.2,21.7,41.5,8,7.5,40.6,98.955570943,5.781347547,682,106,
Laureano, Ramon,657656,2020,25,222,26.1,10.8,.230,.403,.315,.338,.353,.173,87.7,12.3,34.4,12,9.4,34.4,99.202456563,5.694385859,895,128,
Fuentes, Joshua,658069,2020,27,103,28.2,1.9,.254,.341,.323,.270,.273,.087,84,10.6,39.4,1,1.4,23.9,94.824394,3.568796286,380,71,
Olivares, Edward,658668,2020,24,101,24.8,4.0,.260,.366,.275,.286,.287,.106,82.7,7.6,33.3,4,5.6,27.8,95.808798056,4.053416761,402,72,
Moncada, Yoan,660162,2020,25,231,31.2,12.1,.207,.336,.309,.290,.306,.129,87.8,13.9,33.8,8,6.2,33.1,98.732421563,5.432022969,981,130,
Ohtani, Shohei,660271,2020,25,175,28.6,12.6,.234,.423,.290,.331,.330,.189,89.1,9.2,32,11,10.7,42.7,100.110699423,6.137870388,739,103,
Tsutsugo, Yoshi,660294,2020,28,185,27.0,14.1,.211,.421,.309,.325,.325,.210,90.2,17.2,25,10,9.3,47.2,100.54797037,6.744612315,847,108,
Acuna Jr., Ronald,660670,2020,22,202,29.7,18.8,.254,.591,.413,.420,.409,.337,92.4,18.6,34,16,16,57,105.5944674,9.7021265,876,100,
Varsho, Daulton,662139,2020,23,115,28.7,10.4,.196,.347,.287,.288,.294,.150,86.2,18.4,27.9,3,4.4,38.2,98.430810313,5.224159688,450,68,
Hoerner, Nico,663538,2020,23,126,19.0,9.5,.243,.315,.265,.297,.332,.072,87.5,0.8,27.9,1,1.2,37.2,97.816979048,4.914957262,523,86,
Riley, Austin,663586,2020,23,206,23.8,7.8,.265,.474,.307,.342,.325,.208,91,13.6,30.7,14,10,42.9,101.303326667,7.046922681,773,140,
Madrigal, Nick,663611,2020,23,109,6.4,3.7,.302,.355,.332,.314,.341,.052,83.7,4.3,30.2,0,0,19.8,93.591081458,2.905984316,424,96,
Mountcastle, Ryan,663624,2020,23,140,21.4,7.9,.266,.430,.377,.328,.326,.164,87.4,10.8,34.7,7,7.1,41.8,100.093747347,6.17183102,520,98,
Tucker, Kyle,663656,2020,23,228,20.2,7.9,.261,.449,.349,.327,.318,.188,91.1,14.9,34.1,15,9.1,44.5,100.585821585,6.801780307,862,164,
Bart, Joey,663698,2020,23,111,36.9,2.7,.200,.292,.271,.248,.258,.092,89,12.6,29,3,4.8,48.4,102.501787419,7.562894194,431,62,
Grisham, Trent,663757,2020,23,252,25.4,12.3,.266,.482,.349,.368,.366,.216,88.3,13.5,37.9,17,11.1,41.8,100.546281528,6.492469653,1048,153,
Happ, Ian,664023,2020,25,231,27.3,13.0,.261,.469,.369,.362,.365,.208,91.1,9,37.5,14,10.3,48.5,101.293754179,7.210163083,941,136,
France, Ty,664034,2020,25,155,23.9,7.1,.285,.484,.362,.360,.350,.199,85.7,14.8,44.2,9,8.7,29.8,97.071596731,4.601347864,614,104,
Lowe, Brandon,664040,2020,25,224,25.9,11.2,.261,.550,.385,.384,.356,.289,89.8,18.1,37.2,24,17.5,43.1,101.582307353,7.064492574,882,137,
Bader, Harrison,664056,2020,26,125,32.0,10.4,.199,.422,.337,.327,.316,.223,86,15.7,35.8,8,11.9,35.8,98.760466471,5.481543731,522,67,
Fletcher, David,664058,2020,26,230,10.9,8.7,.292,.351,.350,.316,.352,.059,84.7,4.1,30.8,1,0.5,17.8,93.861628587,2.930814293,906,185,
Kingery, Scott,664068,2020,26,124,28.2,7.3,.221,.404,.227,.302,.287,.183,85.3,16.9,30.4,8,10.1,31.6,97.109273784,4.589615811,468,79,
Moore, Dylan,664238,2020,27,159,27.0,8.8,.251,.464,.368,.357,.355,.214,90.4,17.3,39.4,13,13.8,44.7,100.937683913,6.786239239,656,94,
Bohm, Alec,664761,2020,23,180,20.0,8.9,.285,.467,.381,.357,.354,.181,90.2,4.8,34.9,13,10.3,46.8,101.4943,7.013107143,661,126,
Mendick, Danny,664901,2020,26,114,21.9,5.3,.222,.311,.285,.257,.263,.090,86.2,7.4,30.1,2,2.4,31.3,96.57916,4.289583415,468,83,
Walsh, Jared,665120,2020,26,108,13.9,4.6,.274,.549,.393,.362,.311,.275,88.1,13.1,29.9,11,12.6,39.1,100.544268864,6.364438046,393,87,
Tatis Jr., Fernando,665487,2020,21,257,23.7,10.5,.297,.614,.392,.422,.386,.317,95.9,8.7,32.3,32,19.5,62.2,105.418141463,10.319840671,988,164,
Guerrero Jr., Vladimir,665489,2020,21,243,15.6,8.2,.261,.439,.338,.333,.329,.177,92.5,4.6,29.5,16,8.7,50.8,104.137539231,8.564434725,907,183,
Soto, Juan,665742,2020,21,196,14.3,20.9,.332,.696,.478,.475,.475,.363,92.1,4.3,33.3,23,18.3,51.6,104.179163651,8.71684,827,126,
Taveras, Leody,665750,2020,21,134,32.1,10.4,.236,.379,.307,.308,.316,.143,88.9,14.3,42.9,5,6.5,41.6,100.070743514,6.165448493,525,77,
Gimenez, Andres,665926,2020,21,132,21.2,5.3,.245,.358,.321,.303,.318,.113,86.8,13.5,30.8,3,3.3,26.4,96.842035556,4.472320112,502,91,
Adell, Jo,666176,2020,21,132,41.7,5.3,.177,.293,.212,.232,.228,.116,90.6,11.4,30.4,3,4.3,36.2,101.169282059,6.772264328,547,69,
Bichette, Bo,666182,2020,22,128,21.1,3.9,.292,.532,.353,.359,.320,.240,89.2,12,37.5,12,12.5,40.6,100.594997083,6.549566146,472,96,
Carlson, Dylan,666185,2020,21,119,29.4,6.7,.246,.441,.264,.314,.294,.196,87.4,9.3,40.8,7,9.2,42.1,99.275619474,5.8507925,492,76,
Kieboom, Carter,666198,2020,22,122,27.0,13.9,.180,.220,.275,.274,.330,.040,85.1,11.9,31.3,0,0,20.9,94.344971212,3.204297273,536,67,
Gurriel Jr., Lourdes,666971,2020,26,224,21.4,6.3,.281,.486,.372,.347,.325,.205,90.8,10.5,39.5,19,11.7,49.4,101.125280494,7.206539938,832,162,
Reynolds, Bryan,668804,2020,25,208,27.4,10.1,.228,.403,.278,.314,.310,.175,87.5,10.2,35.2,13,10.2,38.3,99.182354844,5.601750078,863,128,
Murphy, Sean,669221,2020,25,140,26.4,17.1,.217,.440,.358,.348,.351,.223,92.2,14.7,31.6,10,12.7,49.4,102.24371925,7.747906456,584,79,
Edman, Tommy,669242,2020,25,227,21.1,7.0,.266,.367,.302,.315,.334,.102,86.5,8.2,31,6,3.8,33.5,98.038288205,5.038931538,876,158,
Solak, Nick,669256,2020,25,233,18.0,7.7,.264,.388,.297,.318,.326,.124,89.9,9.4,27.5,8,4.7,40.4,99.55755,6.098003235,895,171,
Smith, Will,669257,2020,25,137,16.1,14.6,.293,.539,.411,.407,.409,.247,90.8,24.2,41.9,12,12.9,47.3,100.232229574,6.728067634,610,93,
Hiura, Keston,669374,2020,23,246,34.6,6.5,.210,.435,.304,.318,.299,.225,87.4,14.3,34.3,19,14.2,39.6,99.973661343,6.067657368,990,134,
Hays, Austin,669720,2020,24,134,18.7,6.0,.245,.355,.315,.292,.300,.110,87,11,27.3,4,4,31.3,97.344696531,4.74403,537,99,
Lopez, Nicky,670032,2020,25,192,21.4,9.4,.238,.308,.254,.287,.319,.070,84.9,1.4,30.5,2,1.5,26.7,95.483714921,3.77179232,749,131,
Paredes, Isaac,670623,2020,21,108,22.2,7.4,.212,.273,.255,.247,.271,.061,86.5,7.5,35.5,0,0,26.3,96.688738947,4.443197467,449,76,
Garcia, Luis,671277,2020,20,139,20.9,3.6,.267,.377,.291,.296,.293,.110,83.5,-3.6,27.6,5,4.8,29.5,96.456298269,4.399095481,505,105,
Robert Jr., Luis,673357,2020,22,227,32.2,8.8,.221,.462,.316,.326,.296,.241,87.9,16.7,36.6,17,13,40.5,101.465314462,6.80674876,882,131,
Akiyama, Shogo,673451,2020,32,183,18.6,13.7,.244,.326,.304,.315,.357,.081,85.1,2.9,34.7,1,0.8,26.4,94.947517833,3.486567417,821,121,
