last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Altuve, Jose,514888,2017,27,662,12.7,8.8,.291,.477,.405,.360,.363,.187,86.1,9.7,34.8,34,6.7,28.1,96.843290843,4.421645422,2308,511,
Tejada, Ruben,514913,2017,27,124,12.1,6.5,.272,.375,.259,.311,.332,.103,85.7,14.5,38.4,1,1,26.5,95.738961429,3.926349485,450,99,
Hernandez, Cesar,514917,2017,27,577,18.0,10.6,.271,.396,.346,.331,.355,.125,85.7,4.5,33.3,12,2.9,29.7,96.927691371,4.494293766,2316,408,
Segura, Jean,516416,2017,27,566,14.7,6.0,.272,.402,.334,.315,.325,.130,87.6,6.7,32.8,14,3.2,34.5,98.294770822,5.183790708,2186,442,
Castro, Starlin,516770,2017,27,473,19.7,4.9,.260,.408,.338,.306,.302,.148,87.4,6.9,30.6,16,4.5,36.5,99.647777175,5.913719065,1839,353,
Marte, Starling,516782,2017,28,339,18.6,5.9,.264,.410,.312,.322,.327,.146,83.2,9.3,35.1,14,5.6,29.2,96.800716667,4.582626781,1318,248,
Sanchez, Hector,516949,2017,27,143,28.7,3.5,.208,.365,.277,.262,.240,.158,86.6,19.6,35.1,7,7.2,27.1,96.3837875,4.201203958,560,97,
Pirela, Jose,517369,2017,27,344,20.6,7.8,.265,.424,.355,.327,.328,.159,89.3,6,29.5,11,4.5,39.1,100.558447333,6.388551625,1306,244,
Blash, Jabari,518466,2017,27,195,33.8,14.4,.237,.433,.303,.344,.354,.197,87.3,14.8,39.4,10,10.1,37.8,100.343241633,6.240403608,808,99,
d'Arnaud, Travis,518595,2017,28,376,15.7,6.1,.245,.422,.308,.305,.295,.177,88,13.5,33.2,19,6.5,35.7,98.393545685,5.318061478,1364,292,
Descalso, Daniel,518614,2017,30,398,22.4,12.1,.222,.378,.318,.310,.323,.156,87.2,13,37.7,13,5.1,29.2,97.48242875,4.818715586,1580,257,
Dietrich, Derek,518618,2017,27,464,21.1,7.8,.253,.415,.324,.326,.339,.162,85.9,16.7,32.1,18,5.8,32.7,97.533693013,4.792388939,1834,312,
Donaldson, Josh,518626,2017,31,496,22.4,15.3,.259,.550,.396,.392,.377,.291,90.9,13.8,31.7,43,14.1,44.9,102.298411974,7.403554521,2099,306,
Freeman, Freddie,518692,2017,27,514,18.5,12.6,.292,.595,.407,.406,.392,.302,89.7,16,40.1,46,13.3,42.7,99.772299825,6.186366667,1929,347,
Grandal, Yasmani,518735,2017,28,482,27.0,8.3,.210,.380,.325,.283,.275,.170,88.2,12.6,34.3,23,7.4,38.8,98.689169806,5.43683629,1916,312,
Heyward, Jason,518792,2017,27,481,13.9,8.5,.264,.393,.311,.319,.333,.129,86.6,11.4,29.3,15,4.1,31.3,97.704067869,4.853587678,1729,369,
LeMahieu, DJ,518934,2017,28,682,13.2,8.7,.304,.404,.342,.341,.370,.100,89.3,3.3,31.7,10,1.9,41.4,99.676551609,6.064556449,2676,527,
Lucroy, Jonathan,518960,2017,31,481,10.6,9.6,.258,.358,.311,.308,.342,.100,85,7.8,31.9,9,2.4,24.3,95.148231011,3.619501733,1868,376,
Mesoraco, Devin,519023,2017,29,165,23.0,10.9,.210,.359,.312,.305,.322,.148,83.4,17.4,32.7,6,5.8,26.9,95.178733269,3.747299712,671,104,
Moreland, Mitch,519048,2017,31,576,20.8,9.9,.271,.532,.326,.371,.351,.261,89.3,11.6,34.9,47,12,36.4,99.826345773,6.029338763,2266,393,
Moustakas, Mike,519058,2017,28,598,15.7,5.7,.268,.492,.345,.338,.314,.224,87.4,18.2,34,40,8.6,33.8,98.85229069,5.438181577,2240,467,
Norris, Derek,519083,2017,28,198,24.2,6.1,.231,.404,.271,.296,.287,.174,87.7,20,40,7,5.2,34.1,97.641856176,4.866548741,751,135,
Revere, Ben,519184,2017,29,308,8.1,4.9,.299,.369,.284,.307,.332,.070,82.7,4.5,36.9,1,0.4,13.1,92.237442985,2.254257865,1122,268,
Rizzo, Anthony,519203,2017,27,691,13.0,13.2,.285,.522,.380,.395,.405,.236,88.4,15.5,34.2,45,9.3,39.1,100.330837875,6.252253424,2723,486,
Romine, Austin,519222,2017,28,252,22.6,6.3,.252,.359,.250,.292,.306,.106,86.6,7.9,35,3,1.7,36.2,98.449411724,5.255138736,951,177,
Rupp, Cameron,519237,2017,28,331,34.4,10.3,.201,.390,.304,.291,.286,.189,88.6,8.4,31.9,18,9.9,41.2,99.991788791,6.152204615,1370,182,
Sogard, Eric,519299,2017,31,299,12.4,15.1,.268,.353,.343,.337,.390,.086,84.7,13.9,35.2,3,1.4,22.6,94.641110583,3.350556683,1227,213,
Souza Jr., Steven,519306,2017,28,617,29.0,13.6,.238,.457,.348,.350,.352,.219,88.8,11.7,33.4,40,11.5,38.6,100.694178,6.395868941,2490,347,
Stanton, Giancarlo,519317,2017,27,692,23.6,12.3,.277,.599,.410,.403,.373,.322,92,11.2,31.6,76,17.4,45.6,105.945187156,9.153915517,2736,437,
Szczur, Matt,519333,2017,27,237,18.6,14.3,.198,.289,.316,.291,.333,.091,83.8,17.3,30.3,2,1.3,19.6,93.326111216,2.986492365,933,155,
Thames, Eric,519346,2017,30,551,29.6,13.6,.228,.455,.369,.342,.343,.227,88.2,12.8,36.3,34,11.1,39.3,100.054975461,6.204381184,2343,306,
Vogt, Stephen,519390,2017,32,303,18.5,6.9,.230,.399,.299,.293,.283,.169,85.4,17.4,33.6,15,6.6,30.1,96.460893894,4.278456444,1237,226,
Galvis, Freddy,520471,2017,27,663,16.7,6.8,.242,.360,.298,.286,.298,.118,86.3,15.2,32.8,12,2.4,23.5,95.108863429,3.559622918,2641,503,
Perez, Salvador,521692,2017,27,499,19.0,3.4,.278,.535,.329,.351,.309,.257,88.7,18.7,34.4,36,9.4,38.9,100.007416649,6.066432606,1737,381,
Forsythe, Logan,523253,2017,30,439,24.8,15.7,.236,.384,.307,.332,.363,.148,88.9,12.1,40.1,10,3.9,34.4,96.688446484,4.562139492,1921,257,
Flores, Wilmer,527038,2017,25,362,14.9,4.7,.257,.448,.331,.315,.296,.191,87.5,17,36.8,17,5.9,33.9,98.125270629,5.175116364,1469,288,
Marte, Jefry,527043,2017,26,145,23.4,9.0,.199,.309,.258,.270,.291,.110,85.2,8.7,27.7,4,4.3,27.7,96.087951915,4.047412766,543,94,
Nava, Daniel,537953,2017,34,214,17.8,12.1,.281,.426,.357,.357,.380,.144,87.3,10.9,42.9,7,4.8,30.6,96.383054189,4.238531224,859,147,
Garcia, Avisail,541645,2017,26,561,19.8,5.9,.296,.513,.375,.365,.349,.218,90.3,7.6,31.4,36,8.8,40.8,101.598104039,6.980249901,1995,408,
Perez, Hernan,541650,2017,26,458,17.2,4.4,.255,.380,.298,.288,.288,.124,84.9,10.3,29.2,11,3.1,27.6,96.173102102,4.114502472,1567,359,
Inciarte, Ender,542255,2017,26,718,13.1,6.8,.264,.351,.328,.292,.315,.087,82.8,10.2,34.3,3,0.5,13.1,92.299376691,2.267135109,2539,575,
Ozuna, Marcell,542303,2017,26,679,21.2,9.4,.284,.520,.388,.369,.351,.236,90.9,10.2,31,44,9.3,45.6,103.371358846,7.955017949,2560,471,
Villar, Jonathan,542340,2017,26,436,30.3,6.9,.218,.333,.287,.266,.273,.115,88.3,3.1,26.6,15,5.5,34.2,99.655824885,5.866446374,1765,274,
Santana, Danny,542454,2017,26,178,23.0,4.5,.217,.373,.254,.269,.258,.157,87.5,5,27.3,6,4.7,32.3,97.476557,4.851248403,625,128,
Telis, Tomas,542513,2017,26,111,9.0,2.7,.248,.326,.270,.274,.293,.078,83.7,7.6,34.7,1,1.1,17.9,93.60442,2.92496883,421,95,
Aguilar, Jesus,542583,2017,27,311,30.2,8.0,.243,.471,.351,.333,.313,.228,89.1,11.8,39.9,21,11.2,42.8,100.586112872,6.638756417,1319,188,
Bandy, Jett,542908,2017,27,188,27.1,8.0,.212,.322,.280,.276,.292,.111,84.9,16.4,39.8,5,4.2,23.3,94.941571034,3.471415086,731,118,
Beckham, Tim,542921,2017,27,575,29.0,6.3,.261,.446,.334,.327,.313,.186,88.4,8.5,34.8,35,9.5,40.7,100.076084365,6.14195338,2313,368,
Broxton, Keon,542979,2017,27,463,37.8,8.6,.221,.414,.308,.308,.301,.192,87.2,10.3,39,28,11.6,34.9,98.839151949,5.46061322,1915,241,
Crawford, Brandon,543063,2017,30,570,19.8,7.4,.241,.394,.301,.302,.300,.153,87.5,11.3,34.8,24,5.8,33.5,97.580685874,4.852968589,2172,414,
Cron, C.J.,543068,2017,27,373,25.7,5.9,.260,.478,.316,.338,.316,.218,88.9,18.2,37.8,25,10.2,38.6,101.040265691,6.641881789,1405,246,
Gomes, Yan,543228,2017,29,383,25.8,8.1,.206,.363,.307,.286,.287,.156,86.4,16.2,29.4,14,5.7,32.7,97.784603802,4.912551736,1460,245,
Grossman, Robbie,543257,2017,27,456,17.3,14.7,.273,.399,.329,.350,.387,.126,86.4,12.2,37.1,9,2.9,26.8,96.341972933,4.192924348,1822,307,
Harrison, Josh,543281,2017,29,542,16.6,5.2,.252,.390,.332,.311,.323,.138,84.9,16.5,38.4,11,2.7,24.1,94.705423179,3.362796555,2029,401,
Herrmann, Chris,543302,2017,29,256,26.2,11.3,.218,.396,.272,.306,.307,.178,89.1,10.3,30,12,7.5,37.3,99.517036835,5.926954904,1091,160,
Hicks, Aaron,543305,2017,27,361,18.6,14.1,.248,.431,.363,.348,.362,.183,86.7,11.7,30,18,7.5,32.5,97.790216695,4.920441404,1483,240,
Hicks, John,543308,2017,27,190,26.8,6.8,.259,.430,.328,.326,.322,.170,85.7,8,35,11,8.9,32.5,99.084047705,5.542703443,727,123,
Hosmer, Eric,543333,2017,27,671,15.5,9.8,.286,.454,.376,.352,.357,.168,89.8,3.9,30.3,35,7,39.4,101.348699758,6.761279456,2573,501,
Joseph, Caleb,543376,2017,31,266,27.1,3.8,.242,.384,.299,.284,.274,.142,84.4,10,36.6,11,6,30.9,96.837639556,4.423193333,1029,183,
Kipnis, Jason,543401,2017,30,373,19.0,7.5,.234,.410,.300,.306,.296,.176,86.2,17.5,37.9,13,4.8,31.6,96.562158667,4.281098889,1448,272,
Mahtook, Mikie,543484,2017,27,379,20.8,6.1,.269,.438,.335,.327,.323,.169,88.4,10.2,32.8,15,5.5,38,99.215331852,5.722990074,1561,271,
McCann, James,543510,2017,27,391,22.8,6.6,.267,.465,.316,.343,.332,.198,87.2,15.7,40.4,21,7.9,34.1,98.142249549,5.106053245,1466,267,
Miller, Brad,543543,2017,27,407,27.0,15.5,.219,.373,.294,.318,.344,.154,89.3,11.1,26.7,14,6,38.4,100.529387652,6.46728786,1650,232,
Rendon, Anthony,543685,2017,27,605,13.6,13.9,.275,.478,.394,.369,.384,.203,89.8,18.3,34.7,28,6.5,38.4,98.816573832,5.605964941,2645,432,
Semien, Marcus,543760,2017,26,386,22.0,9.8,.243,.383,.314,.312,.324,.140,87.1,17.2,37.9,12,4.6,30,96.629623876,4.366313333,1592,261,
Shaw, Travis,543768,2017,27,606,22.8,9.9,.251,.440,.361,.328,.329,.189,88.6,14.9,34.7,30,7.4,39.4,100.236793035,6.229055473,2396,404,
Springer III, George,543807,2017,27,629,17.6,10.2,.288,.529,.376,.384,.373,.241,89.2,9.3,31.1,41,9.3,43.2,101.928994429,7.130726888,2550,441,
Strange-Gordon, Dee,543829,2017,29,695,13.4,3.6,.261,.317,.312,.274,.300,.056,81.6,2.2,27.7,1,0.2,11.2,91.71690717,2.084866623,2397,566,
Vazquez, Christian,543877,2017,26,345,18.6,4.9,.259,.365,.318,.291,.302,.106,85.2,8,34.5,7,2.7,22.2,95.134478846,3.584368577,1357,261,
Wong, Kolten,543939,2017,26,410,14.6,10.0,.262,.366,.336,.316,.360,.104,86.4,9.7,32.9,9,3,28.9,96.783474577,4.398646972,1504,298,
Gregorius, Didi,544369,2017,27,570,12.3,4.4,.262,.385,.335,.294,.298,.123,84.5,17.7,35.5,17,3.6,20.9,94.283550726,3.231041517,2069,471,
Garcia, Leury,544725,2017,26,326,21.2,4.0,.263,.389,.317,.307,.312,.126,85.2,4,30.1,10,4.2,28.4,96.727345175,4.408036079,1111,236,
Franklin, Nick,545338,2017,26,119,18.5,8.4,.255,.371,.250,.313,.336,.116,83.6,7.2,39.3,2,2.4,31,96.036854048,4.143537349,476,84,
Grichuk, Randal,545341,2017,25,442,30.1,5.9,.244,.501,.315,.332,.293,.257,89,16.2,37.4,45,16,41.4,101.416289214,6.814893107,1692,281,
Marisnick, Jake,545350,2017,26,259,34.7,7.7,.204,.429,.343,.306,.285,.225,88.2,18.4,29.4,17,11.9,35,100.115734412,6.137120519,1069,143,
Trout, Mike,545361,2017,25,507,17.8,18.5,.294,.589,.437,.425,.434,.295,88.8,18,36.4,42,13.3,39.9,102.005181076,7.046112595,2127,316,
Herrera, Odubel,546318,2017,25,563,22.4,5.5,.261,.408,.329,.308,.307,.148,87.2,9.7,35.1,25,6.2,32.3,99.127229949,5.580679418,2180,402,
Almora Jr., Albert,546991,2017,23,323,16.4,5.9,.267,.398,.334,.308,.313,.131,87.2,8.6,32.7,10,4,32.3,98.24731124,5.143433512,1113,251,
Ruiz, Rio,547004,2017,23,173,23.7,11.0,.222,.374,.261,.300,.310,.153,88,4.1,27.7,7,6.3,35.7,98.46531125,5.42548875,683,112,
Delmonico, Nicky,547170,2017,24,166,18.7,13.9,.232,.387,.369,.328,.349,.155,83.6,12.3,39.1,6,5.5,26.4,96.026744074,4.213052991,679,110,
Wolters, Tony,547172,2017,25,266,20.7,12.4,.213,.271,.274,.259,.318,.058,83.8,5.8,30.1,1,0.6,18.8,93.634373256,2.944273372,1035,176,
Harper, Bryce,547180,2017,24,492,20.1,13.8,.294,.550,.416,.394,.394,.256,91.1,14.1,35.5,37,11.4,42.6,102.523686835,7.609845253,1967,324,
Perez, Roberto,547379,2017,28,248,28.6,10.5,.218,.371,.289,.296,.302,.153,86.2,6.8,31.8,10,6.6,39.1,100.95602863,6.581757448,1096,151,
Kim, Hyun Soo,547957,2017,29,239,19.2,9.2,.264,.383,.268,.318,.339,.119,88.7,9.7,35.7,6,3.6,36.3,98.264760602,5.365677108,986,168,
Martin, Leonys,547982,2017,29,138,23.9,5.8,.211,.344,.224,.267,.270,.133,86.7,12.7,28.4,4,4.2,31.6,97.791640667,4.955237416,521,95,
Abreu, Jose,547989,2017,30,675,17.6,5.2,.290,.520,.377,.364,.342,.231,90.6,11.1,34.2,48,9.5,45.2,102.600732709,7.527623347,2560,506,
Diaz, Elias,553869,2017,26,200,19.0,5.5,.242,.332,.253,.270,.283,.090,86.4,6.4,31.1,3,2,36.7,98.699688667,5.349844333,756,151,
Narvaez, Omar,553882,2017,25,295,15.3,12.9,.259,.317,.321,.309,.359,.058,83.6,11.9,37.4,0,0,18.6,93.086882941,2.63733299,1201,211,
Machado, Dixon,553988,2017,25,181,17.7,5.5,.242,.329,.273,.273,.288,.087,84.7,5,26.1,3,2.2,27.5,95.089636912,3.594033037,677,138,
Suarez, Eugenio,553993,2017,25,632,23.3,13.3,.261,.439,.356,.352,.368,.179,86.2,14.8,39,27,6.9,32.1,97.835045408,4.917522704,2687,392,
Polanco, Gregory,570256,2017,25,411,14.6,6.6,.259,.393,.297,.303,.313,.134,86.5,13.1,30.3,12,3.8,30.6,97.374100375,4.692500438,1544,320,
Santana, Domingo,570267,2017,24,607,29.3,12.0,.266,.461,.372,.355,.361,.195,89.2,10.5,40.6,33,9.4,40.4,99.892418171,6.125195014,2491,350,
Gonzalez, Erik,570481,2017,25,115,32.2,2.6,.257,.434,.291,.302,.276,.178,88.4,3.7,37.3,7,9.3,41.3,100.94541973,6.564107808,456,75,
Urshela, Gio,570482,2017,25,165,13.3,4.8,.250,.357,.243,.281,.287,.107,87.4,9.5,34.8,2,1.5,27.4,96.997201343,4.534397687,592,135,
Alcantara, Arismendy,570489,2017,25,108,35.2,1.9,.179,.234,.187,.189,.195,.055,82.9,7.1,20.6,2,2.9,20.6,92.460191212,2.886873485,415,68,
Sanchez, Yolmer,570560,2017,25,534,20.8,6.6,.241,.356,.313,.285,.297,.115,84.8,10.4,32.6,13,3.4,24.6,95.607226845,3.820362219,2004,384,
Schoop, Jonathan,570731,2017,25,675,21.0,5.2,.271,.441,.355,.330,.320,.171,87.8,13,35.3,34,7,37.2,100.22187123,6.139732916,2544,487,
Adams, Matt,571431,2017,28,367,24.0,6.3,.270,.507,.346,.342,.316,.236,88.9,15.9,34.1,27,10.6,40.3,100.510582913,6.485096087,1436,255,
Altherr, Aaron,571437,2017,26,412,25.2,7.8,.259,.471,.359,.341,.329,.212,89.3,11.2,32.7,28,10.4,42.8,102.082151037,7.188569814,1593,269,
Arenado, Nolan,571448,2017,26,680,15.6,9.1,.280,.525,.395,.366,.349,.245,88.8,17.6,37.5,43,8.5,37.9,99.061597036,5.71612097,2627,507,
Barnhart, Tucker,571466,2017,26,423,16.1,9.9,.267,.392,.317,.314,.345,.125,86.2,9.7,36.1,7,2.3,25.6,95.67829106,3.856570432,1542,310,
Bour, Justin,571506,2017,29,429,22.1,11.0,.276,.515,.374,.368,.359,.239,89.2,9.7,37.1,31,10.8,40.4,101.855092028,7.055583404,1744,286,
Davidson, Matt,571602,2017,26,443,37.2,4.3,.216,.461,.297,.304,.258,.245,89,17.7,35.8,39,15.4,41.7,101.289834724,6.684841457,1855,254,
Fuentes, Rey,571681,2017,26,145,24.1,5.5,.243,.354,.268,.280,.285,.111,83,9.4,31.4,3,2.9,23.5,95.4976128,4.042254848,584,102,
Gennett, Scooter,571697,2017,27,497,22.9,6.0,.249,.427,.367,.312,.301,.178,86.4,13.2,34.7,23,6.6,35.3,97.849102832,4.982127449,1932,349,
Goodwin, Brian,571718,2017,26,278,24.8,8.3,.253,.458,.337,.333,.321,.205,87.9,14.5,37.3,17,9.2,35.7,98.916156413,5.534700707,1143,185,
Hamilton, Billy,571740,2017,26,633,21.0,7.0,.239,.289,.278,.262,.293,.050,80.5,10.2,32.5,2,0.4,11.7,90.07305375,1.719251415,2518,456,
Haniger, Mitch,571745,2017,26,410,22.7,7.6,.256,.440,.360,.333,.329,.185,87.7,10.9,36.8,17,6.1,35.4,98.849544058,5.552001927,1599,277,
Hernandez, Enrique,571771,2017,25,342,23.4,12.0,.218,.382,.310,.302,.312,.164,88.5,13.6,30.8,16,7.2,36.5,98.707140183,5.524279124,1392,221,
Holt, Brock,571788,2017,29,164,20.7,11.6,.199,.242,.256,.259,.306,.043,83.7,5,23.1,0,0,15,92.605981509,2.45425,716,108,
Joseph, Tommy,571830,2017,25,533,24.2,6.2,.238,.401,.305,.298,.290,.163,89.3,14.1,30.9,27,7.3,40.3,101.256795902,6.721492404,2026,369,
Kelly, Ty,571841,2017,28,105,23.8,7.6,.224,.325,.256,.270,.288,.101,83.9,13.4,35.2,2,2.8,16.9,94.232630588,3.168980746,432,71,
Lamb, Jake,571875,2017,26,635,23.9,13.7,.253,.466,.353,.353,.364,.213,88.3,12.2,34.4,36,9.3,36.3,99.214110309,5.669038041,2558,389,
Maile, Luke,571912,2017,26,136,25.7,2.2,.160,.259,.178,.196,.190,.099,83.3,11.8,31.3,4,4.2,20.8,94.387634792,3.292287895,506,96,
Marrero, Deven,571918,2017,26,188,32.4,6.4,.211,.308,.257,.254,.265,.097,86.9,4.4,30.4,3,2.6,26.5,96.40189283,4.245438286,803,115,
Myers, Wil,571976,2017,26,649,27.7,10.8,.234,.443,.335,.331,.323,.209,89.4,15.4,35.3,36,9.1,44.6,101.313633077,6.869239974,2669,394,
Owings, Chris,572008,2017,25,386,22.5,4.4,.240,.365,.313,.277,.276,.125,86.6,12.4,33.8,10,3.6,27.6,96.687455401,4.360410037,1369,281,
Phegley, Josh,572033,2017,29,161,16.1,5.6,.246,.413,.256,.305,.296,.167,85.2,19.4,39.5,7,5.6,29.8,95.719103387,3.880509032,559,124,
Piscotty, Stephen,572039,2017,26,401,21.7,13.0,.247,.407,.313,.340,.357,.160,86.1,10.3,35.8,17,6.6,34.9,97.653253333,4.847598805,1617,257,
Pollock, AJ,572041,2017,29,466,15.2,7.5,.280,.445,.340,.341,.344,.165,88.1,8.5,35,20,5.6,38.4,99.744234286,6.03619086,1739,354,
Rickard, Joey,572073,2017,26,277,22.7,3.2,.232,.325,.269,.262,.269,.093,83.3,15.4,34.3,3,1.5,20.9,94.077259792,3.100643021,1084,201,
Schimpf, Ryan,572114,2017,29,197,35.5,13.7,.170,.407,.304,.305,.295,.238,86.1,29.8,33,16,16.5,30.9,98.134441667,5.094714896,846,97,
Seager, Kyle,572122,2017,29,650,16.9,8.9,.258,.477,.326,.344,.333,.219,88.3,21,35.2,41,8.6,33.9,98.087707991,5.113487131,2565,474,
Taylor, Michael A.,572191,2017,26,432,31.7,6.7,.233,.425,.338,.302,.287,.192,87.5,12.4,35.1,26,9.8,38.3,100.399172891,6.265515373,1630,265,
Voit III, Luke,572228,2017,26,124,25.0,5.6,.246,.474,.316,.333,.307,.228,90.9,11.2,34.9,8,9.6,43.4,101.502179048,7.060202169,466,83,
Zunino, Mike,572287,2017,26,435,36.8,9.0,.220,.466,.355,.329,.304,.245,90.3,20.5,35.1,33,14.5,46.9,103.379990526,7.91690386,1800,228,
Goins, Ryan,572365,2017,29,459,20.9,6.8,.212,.311,.278,.263,.272,.099,86.2,9.9,27.1,10,3,29.6,96.630186149,4.328535732,1707,332,
Adams, Lane,572669,2017,27,122,30.3,8.2,.260,.493,.344,.348,.326,.233,86.2,14.5,39.2,10,13.5,39.2,100.298899167,6.249251667,475,74,
Carpenter, Matt,572761,2017,31,622,20.1,17.5,.255,.483,.361,.381,.398,.228,89.7,22.6,37.7,31,8.2,37.2,98.935762973,5.735581409,2764,379,
Dickerson, Corey,572816,2017,28,629,24.2,5.6,.255,.444,.341,.314,.299,.190,87.2,13.9,35.6,33,7.5,31.7,98.092830872,5.059310667,2493,438,
Dozier, Brian,572821,2017,30,705,20.0,11.1,.244,.468,.362,.342,.336,.224,87.9,16.7,32,40,8.4,34.7,97.834204025,5.060110869,2827,478,
Garneau, Dustin,572863,2017,29,126,28.6,9.5,.198,.295,.260,.261,.282,.097,83.5,21.9,37.7,2,2.6,21.1,94.596574211,3.5085568,516,77,
Saladino, Tyler,573135,2017,27,281,23.8,8.2,.188,.247,.223,.235,.264,.060,84.9,13.2,25,1,0.5,25,95.785922935,3.916541366,1153,188,
Vargas, Kennys,573627,2017,26,264,29.2,7.6,.229,.405,.323,.300,.292,.176,86.3,11.3,30.9,15,9.1,30.9,98.643917229,5.434105818,1121,165,
Contreras, Willson,575929,2017,25,428,22.9,10.5,.260,.475,.362,.351,.345,.215,88.2,7.1,29.4,29,10.3,35.9,100.625959562,6.352117774,1606,282,
Gyorko, Jedd,576397,2017,28,481,21.8,9.8,.234,.428,.344,.320,.311,.194,86.4,15.5,32.3,26,7.9,31.5,97.162745247,4.585832438,1907,328,
Iglesias, Jose,578428,2017,27,489,13.3,4.3,.259,.332,.283,.275,.293,.073,82.9,8.7,32.6,5,1.2,21.1,93.683011717,3.056764785,1819,402,
Travis, Devon,581527,2017,26,197,19.3,3.6,.287,.475,.308,.335,.317,.188,87.6,13.9,43.3,10,6.7,34,98.246867467,5.219144631,747,150,
Hechavarria, Adeiny,588751,2017,28,348,19.3,3.7,.270,.398,.295,.300,.300,.128,87.8,9.8,32.2,8,3,34.6,98.281538538,5.150720154,1170,267,
Torreyes, Ronald,591720,2017,24,336,12.8,3.3,.240,.299,.297,.252,.269,.060,81.5,8.8,27,2,0.7,13.2,91.6725875,2.145909816,1075,281,
Osuna, Jose,591741,2017,24,227,17.6,4.0,.260,.410,.293,.304,.295,.150,87.2,7.2,34.1,8,4.5,31.8,97.993627386,5.026596,841,176,
Garcia, Willy,591994,2017,24,119,26.1,9.2,.216,.337,.301,.285,.294,.121,87.7,10.2,31.2,3,3.9,31.2,97.746410263,4.979340263,479,77,
Bryant, Kris,592178,2017,25,665,19.2,14.3,.260,.497,.399,.376,.382,.237,87,17,35.1,41,9.6,36.6,98.80344338,5.415540729,2652,427,
Canha, Mark,592192,2017,28,187,29.9,3.7,.217,.375,.276,.279,.271,.157,88.1,19.8,36.4,7,5.9,33.9,98.729680847,5.394120763,822,118,
Castellanos, Nick,592206,2017,25,665,21.4,6.2,.293,.542,.341,.373,.342,.249,89.1,14.2,42.8,51,10.7,42,99.656003697,6.03061645,2605,477,
Cowart, Kaleb,592230,2017,25,117,23.9,8.5,.237,.381,.301,.307,.324,.144,85.5,6.6,34.2,4,5.3,30.3,97.666688649,4.958405342,443,76,
DeShields, Delino,592261,2017,24,440,24.8,10.0,.209,.307,.315,.275,.300,.098,83.6,11.5,28.2,8,2.8,21.9,94.733943651,3.512521873,1814,284,
Drury, Brandon,592273,2017,24,480,21.5,5.8,.257,.415,.325,.312,.309,.158,88.2,7.7,33.7,17,4.9,38.7,99.034737471,5.593834471,1847,344,
Gamel, Ben,592325,2017,25,550,22.2,6.5,.254,.378,.315,.297,.304,.124,86.3,10.9,33.2,16,4.1,29.3,96.731259021,4.374731572,2188,391,
Healy, Ryon,592387,2017,25,605,23.5,3.8,.253,.446,.320,.313,.287,.193,88.3,12.8,35.6,33,7.6,40.4,100.120816558,6.153437791,2279,436,
Jones, JaCoby,592444,2017,25,154,42.2,5.8,.177,.301,.229,.244,.247,.124,86,9.1,31.6,6,7.9,35.5,98.449532105,5.297459067,593,76,
Judge, Aaron,592450,2017,25,678,30.7,18.7,.287,.668,.430,.450,.427,.381,95,15.8,38.2,87,25.7,54.7,108.114253018,10.934467418,2989,338,
Machado, Manny,592518,2017,24,690,16.7,7.2,.279,.517,.328,.360,.333,.238,91.3,13.6,30.3,55,10.5,47.5,103.633014962,8.162352904,2548,524,
Parker, Jarrett,592620,2017,28,177,30.5,5.6,.228,.410,.299,.289,.276,.182,86.7,10.2,33.9,12,10.7,30.4,98.725799107,5.3657675,738,112,
Pederson, Joc,592626,2017,25,323,21.1,12.1,.240,.431,.322,.343,.355,.191,90.1,10.2,26.2,18,8.7,41.7,101.840230097,7.094456165,1361,206,
Realmuto, J.T.,592663,2017,26,579,18.3,6.2,.279,.444,.332,.335,.335,.165,88.2,10.1,32.6,27,6.3,35.5,99.057183458,5.605391733,2171,429,
Renfroe, Hunter,592669,2017,25,479,29.2,5.6,.229,.440,.316,.309,.283,.211,88,15.3,32.4,34,11.1,34.1,100.297365359,6.200535377,1856,306,
Robinson, Drew,592685,2017,25,121,34.7,11.6,.211,.453,.323,.323,.303,.242,87.3,14.3,43.1,9,13.8,35.4,100.18788303,6.209897385,545,65,
Rosario, Eddie,592696,2017,25,589,18.0,5.9,.264,.478,.349,.332,.306,.214,87.2,13.3,32.4,33,7.4,31.8,97.412271591,4.783380568,2155,448,
Rutledge, Josh,592710,2017,28,118,26.3,7.6,.228,.295,.255,.269,.300,.067,87.2,1.6,30.3,1,1.3,27.6,96.319679474,4.2005125,459,76,
Simmons, Andrelton,592743,2017,27,647,10.4,7.3,.261,.381,.323,.307,.318,.119,86.1,7.8,31.3,13,2.5,28.7,96.360267241,4.180495536,2295,530,
Toles, Andrew,592808,2017,25,102,15.7,4.9,.272,.477,.329,.336,.316,.206,85.7,7.4,33.8,6,7.5,30.4,97.237169487,4.678566364,382,80,
Yelich, Christian,592885,2017,25,695,19.7,11.5,.287,.460,.348,.363,.376,.173,90.6,4.6,29.5,33,7,45.8,102.279437897,7.40188514,2883,471,
