last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Hayes, Ke'Bryan,663647,2022,25,560,21.8,8.6,.248,.353,.294,.302,.320,.105,91,5.2,30.4,15,3.9,46.5,102.219101368,7.441579894,2227,385,
Tucker, Kyle,663656,2022,25,609,15.6,9.7,.263,.484,.348,.354,.337,.221,90,19.1,34.4,46,10.2,42.5,100.364393274,6.485558789,2262,451,
India, Jonathan,663697,2022,25,431,21.8,7.2,.238,.353,.314,.301,.318,.116,85.1,14.5,36,14,4.8,28.8,97.40599669,4.71951917,1733,292,
Bart, Joey,663698,2022,25,291,38.5,8.9,.210,.370,.294,.296,.292,.160,87.3,16.3,32.2,15,10.1,43,101.289725342,6.721199726,1161,149,
Raleigh, Cal,663728,2022,25,415,29.4,9.2,.216,.461,.330,.324,.290,.246,90.9,22.5,36,39,15.4,43.5,101.200073622,7.046335375,1642,253,
Fortes, Nick,663743,2022,25,240,18.8,7.5,.249,.398,.308,.319,.322,.148,89.3,15.4,30.2,12,7,37.8,99.460571882,5.908283529,850,172,
Grisham, Trent,663757,2022,25,524,28.6,10.9,.204,.354,.280,.295,.302,.150,88.3,15.1,25.5,25,8.1,35.5,99.46593125,5.84436934,2219,310,
Vierling, Matt,663837,2022,25,357,19.6,6.4,.279,.408,.285,.327,.331,.129,91.2,12,35.2,13,5,47.1,101.211212846,6.995167231,1404,261,
Rivas III, Alfonso,663845,2022,25,287,30.3,10.1,.219,.308,.285,.281,.309,.090,86.9,4.9,34.7,7,4.2,35.3,98.449898395,5.317647826,1208,167,
Gonzalez, Romy,663853,2022,25,109,35.8,1.8,.228,.359,.264,.265,.248,.131,91.2,3.3,29.9,6,9,49.3,102.563254242,7.828662308,393,67,
Stephenson, Tyler,663886,2022,25,183,25.7,6.6,.260,.394,.370,.318,.323,.134,87.1,11.1,46.3,8,6.6,34.7,97.521469508,4.827161901,732,121,
Williams, Luke,663897,2022,25,136,32.4,6.6,.198,.272,.265,.233,.251,.074,83.3,16.7,36.1,3,3.6,22.9,94.44903675,3.478494625,540,83,
Rodgers, Brendan,663898,2022,25,581,17.4,7.9,.265,.404,.321,.326,.330,.139,90,4.6,31.3,31,7.2,45.9,101.127645047,6.882864603,2112,431,
Lowe, Nathaniel,663993,2022,26,645,22.8,7.4,.275,.459,.368,.344,.333,.184,90.2,8.2,34.1,44,9.9,44.8,101.963916216,7.317229707,2525,446,
Happ, Ian,664023,2022,27,641,23.2,9.0,.239,.379,.339,.306,.315,.140,89.7,10.9,29.2,28,6.5,40.4,100.312408396,6.405566288,2572,428,
France, Ty,664034,2022,27,613,15.3,5.7,.262,.398,.337,.321,.330,.136,87.6,10.1,34.8,25,5.4,36.7,99.00236807,5.536871667,2211,462,
Lowe, Brandon,664040,2022,27,266,22.9,10.2,.237,.401,.306,.320,.322,.164,89.4,16.6,35.4,18,10.3,38.9,99.918656897,6.284977069,1004,175,
Bader, Harrison,664056,2022,28,313,19.8,4.8,.234,.321,.286,.270,.279,.088,83.4,16.7,28.4,8,3.4,26.3,96.180596034,4.143730991,1187,232,
Fletcher, David,664058,2022,28,228,7.0,3.1,.285,.344,.275,.295,.317,.059,82.1,15,41.1,0,0,7.4,91.09124866,1.628919691,730,202,
Haggerty, Sam,664059,2022,28,201,26.4,9.0,.224,.324,.320,.281,.309,.100,85.6,13.8,32.5,5,4,22.8,95.782217119,3.957907094,735,126,
Moore, Dylan,664238,2022,29,255,29.4,13.3,.202,.360,.338,.322,.350,.158,87.2,20.7,39.4,17,12.9,36.4,98.982847692,5.508799615,1133,132,
Garlick, Kyle,664247,2022,30,162,29.6,4.9,.227,.423,.311,.305,.279,.195,90.2,15.1,36.9,10,9.7,47.6,101.399865577,7.232580777,602,103,
Lopez, Alejo,664670,2022,26,156,13.5,5.8,.249,.329,.286,.280,.303,.080,83.8,9.3,37.9,1,0.8,20.2,94.42221,3.277312397,571,124,
Straw, Myles,664702,2022,27,596,14.6,9.1,.236,.301,.257,.275,.307,.065,87,9.9,33.9,3,0.7,26.7,95.527543408,3.805362562,2360,454,
Isbel, Kyle,664728,2022,25,278,27.0,5.8,.220,.323,.265,.266,.273,.102,89.7,10.6,30.4,9,4.9,44.6,100.466422667,6.564799889,1074,184,
Higgins, P.J.,664731,2022,29,229,25.3,9.6,.205,.287,.306,.264,.290,.081,86,8.7,34.7,5,3.4,25.5,95.709141571,3.886405683,916,147,
Bohm, Alec,664761,2022,25,631,17.4,4.9,.290,.436,.310,.333,.327,.146,90.2,10.4,37.7,33,6.8,43,100.649873374,6.552579815,2301,486,
Wade Jr., LaMonte,664774,2022,28,251,20.3,10.4,.221,.407,.298,.321,.317,.187,87.7,21.1,33.7,16,9.5,34.3,98.05927131,5.112804491,992,169,
Zavala, Seby,664874,2022,28,205,31.2,9.3,.207,.326,.323,.283,.295,.119,88.8,22.7,41.2,11,9.2,37,98.11221069,5.374340172,875,119,
Mendick, Danny,664901,2022,28,106,21.7,6.6,.229,.327,.344,.273,.287,.099,86.8,10.3,38.7,3,4,20,95.653647838,3.91142,422,75,
Brown, Seth,664913,2022,29,555,26.3,9.2,.251,.454,.323,.338,.324,.203,89.2,15.8,34.9,46,13,41.4,101.723429266,7.001222068,2198,355,
McCarthy, Jake,664983,2022,24,354,21.5,6.5,.249,.357,.337,.298,.310,.108,87.4,8,32.5,12,4.8,33.7,98.235931513,5.298753151,1263,249,
Clemens, Kody,665019,2022,26,127,26.0,6.3,.193,.325,.220,.249,.242,.132,89.4,17.4,26.7,5,5.8,37.2,98.286138605,5.203562907,509,86,
Walsh, Jared,665120,2022,28,454,30.4,5.9,.221,.368,.278,.280,.274,.147,90.1,10.7,34,27,9.5,42.5,100.931193759,6.894355638,1746,285,
Pena, Jeremy,665161,2022,24,558,24.2,3.9,.247,.397,.309,.300,.285,.150,88.1,8.6,32.7,38,9.7,36.8,99.80815089,6.011057375,2004,392,
Celestino, Gilberto,665482,2022,23,347,22.2,9.2,.219,.294,.280,.270,.297,.075,87.3,-1.9,27.1,6,2.5,34.3,98.33701431,5.262711767,1384,236,
Guerrero Jr., Vladimir,665489,2022,23,706,16.4,8.2,.276,.462,.351,.348,.342,.185,92.8,4.3,27.9,59,11.2,50.4,105.507038582,9.328619789,2596,526,
Pache, Cristian,665506,2022,23,260,26.9,5.8,.228,.300,.207,.259,.276,.072,89.4,3.8,25.3,6,3.4,40.8,100.207713059,6.45821355,918,174,
Soto, Juan,665742,2022,23,664,14.5,20.3,.265,.496,.376,.400,.420,.231,90.9,9,28,52,12.1,47.4,102.192608679,7.632204965,2765,428,
Taveras, Leody,665750,2022,23,341,25.8,6.2,.230,.322,.297,.270,.281,.092,89.3,12,28.7,10,4.3,36.1,99.307027387,5.803918054,1274,230,
Cabrera, Oswaldo,665828,2022,23,171,25.7,8.8,.220,.361,.322,.287,.288,.141,86.8,21.5,41.1,7,6.3,34.8,97.586874909,4.793437455,716,112,
Cruz, Oneil,665833,2022,23,361,34.9,7.8,.223,.410,.320,.304,.286,.188,91.9,8.3,30.6,32,15.5,46.1,104.662067282,8.683239073,1459,206,
Chisholm Jr., Jazz,665862,2022,24,241,27.4,8.7,.242,.473,.365,.345,.320,.230,90.4,15.5,37.3,25,16.7,46.7,100.669336216,6.818931905,950,150,
Gimenez, Andres,665926,2022,23,557,20.1,6.1,.256,.398,.364,.326,.336,.142,87.8,11.7,31.1,24,6.2,37.9,99.004950054,5.623004196,2044,386,
Kirilloff, Alex,666135,2022,24,156,23.1,3.2,.232,.369,.286,.282,.274,.138,89.3,6.1,28.2,7,6.4,45.5,99.634929455,6.165907909,614,110,
Lowe, Josh,666139,2022,24,198,33.3,7.6,.212,.339,.276,.272,.276,.127,88.3,11.4,47.4,6,5.2,37.1,98.497331034,5.392541391,851,116,
Lux, Gavin,666158,2022,24,471,20.2,10.0,.247,.372,.328,.314,.325,.124,88,6.8,34,20,6.1,39.8,98.887037439,5.675126098,1844,329,
Moniak, Mickey,666160,2022,24,112,39.3,3.6,.155,.262,.223,.203,.193,.107,84.9,19.1,22.2,5,7.9,31.7,98.719537419,5.466598689,412,63,
Adell, Jo,666176,2022,23,285,37.5,3.9,.201,.315,.278,.251,.245,.114,87.4,16.7,33.3,16,9.9,37.7,99.589186914,5.836446584,1175,162,
Beer, Seth,666179,2022,25,126,24.6,8.7,.215,.315,.239,.276,.302,.101,85.9,10.7,33.3,3,3.7,29.6,97.17208925,4.66727557,469,81,
Bichette, Bo,666182,2022,24,697,22.2,5.9,.278,.444,.347,.334,.322,.166,91.9,8.5,33.3,48,9.6,50.3,102.743171296,8.003278846,2522,499,
Carlson, Dylan,666185,2022,23,488,19.3,9.2,.234,.355,.306,.301,.316,.121,86.1,12.9,35.7,15,4.4,27.2,96.293953036,4.150882262,1964,342,
Trammell, Taylor,666211,2022,24,117,28.2,11.1,.206,.357,.300,.292,.294,.151,88.3,20.5,29.6,7,9.9,28.2,97.776181429,4.975271014,430,71,
Morel, Christopher,666624,2022,23,425,32.2,8.9,.233,.435,.322,.324,.307,.202,89.6,9.1,30,33,13.4,40.3,101.819951356,7.086096314,1648,247,
Castro, Rodolfo,666801,2022,23,278,26.6,7.9,.210,.354,.314,.280,.276,.144,87.3,11.7,25.6,12,6.7,35,99.31755,5.717343409,1047,180,
Dalbec, Bobby,666915,2022,27,353,33.4,8.2,.216,.379,.287,.296,.287,.163,90.3,15.2,32,24,11.8,45.8,101.246531881,6.95935203,1475,203,
Garcia, Adolis,666969,2022,29,657,27.9,6.1,.244,.447,.324,.322,.296,.204,92.1,13.2,36.9,55,12.9,47.4,102.368780141,7.786867388,2537,428,
Gurriel Jr., Lourdes,666971,2022,28,493,16.8,6.3,.273,.400,.327,.321,.328,.127,90.6,10.9,34.7,14,3.8,45.7,100.376795914,6.662022446,1852,372,
Arozarena, Randy,668227,2022,27,645,24.2,7.1,.234,.382,.336,.301,.301,.148,89.9,8.8,28.2,34,7.9,41,101.17822,6.772195116,2527,432,
Pratto, Nick,668472,2022,23,182,36.3,10.4,.173,.322,.287,.267,.266,.149,86,19.7,34.4,12,12.5,36.5,98.384692128,5.208049043,787,96,
Bleday, JJ,668709,2022,24,238,28.2,12.6,.190,.315,.266,.280,.297,.126,86.3,25,37.4,12,8.6,33.8,97.363228429,4.749834317,1029,139,
Steer, Spencer,668715,2022,24,108,24.1,10.2,.209,.308,.287,.281,.305,.099,84.7,13.6,30.4,4,5.8,31.9,96.403368857,4.284970435,428,69,
Baddoo, Akil,668731,2022,23,225,28.4,10.7,.192,.270,.256,.253,.278,.078,85,14.2,29.9,5,3.6,27,96.42330597,4.211959254,916,137,
Mitchell, Cal,668751,2022,23,232,22.4,7.8,.237,.358,.281,.291,.297,.121,89.9,7.2,33.3,8,4.9,41.3,99.116239625,5.842622264,850,162,
Knizner, Andrew,668800,2022,27,293,21.2,8.9,.219,.306,.275,.280,.305,.087,86,15.6,28.6,7,3.5,33.2,97.694226667,4.856279899,1103,199,
Reynolds, Bryan,668804,2022,27,614,23.0,9.1,.248,.411,.349,.326,.333,.163,90.2,11.9,35,31,7.7,42.8,100.851978,6.693500325,2303,403,
Rutschman, Adley,668939,2022,24,470,18.3,13.8,.248,.413,.354,.343,.359,.165,88,15.2,35.2,25,7.9,37.3,99.126992051,5.663510064,2009,315,
Rojas, Josh,668942,2022,28,510,19.2,10.8,.239,.361,.326,.305,.324,.123,88.8,11.9,33.5,16,4.5,36.1,98.050444128,5.265048338,2033,355,
Melendez Jr., MJ,669004,2022,23,534,24.5,12.4,.237,.410,.310,.332,.334,.173,90.7,15.1,31,35,10.4,43.5,100.595888323,6.716383713,2196,336,
Marsh, Brandon,669016,2022,24,461,34.3,6.1,.226,.372,.296,.287,.279,.146,89.2,10.9,40.8,20,7.4,38.2,99.629003534,6.108601774,1807,272,
Huff, Sam,669087,2022,24,132,31.8,8.3,.226,.385,.296,.294,.290,.159,88.9,9.7,35.4,8,10.1,36.7,99.99883625,6.152076329,501,79,
Langeliers, Shea,669127,2022,24,153,34.6,5.9,.200,.345,.296,.261,.247,.144,87.3,16.9,42.9,9,9.9,38.5,99.086486739,5.605224725,583,91,
Murphy, Sean,669221,2022,27,612,20.3,9.2,.255,.439,.331,.344,.340,.184,88.7,11.5,34.7,44,10.5,41.4,101.085158756,6.706891435,2372,418,
Senzel, Nick,669222,2022,27,420,18.1,7.1,.249,.355,.272,.299,.313,.106,87.2,11.7,35,10,3.3,33.9,97.72590723,4.94147061,1473,300,
Edman, Tommy,669242,2022,27,630,17.6,7.3,.258,.380,.318,.308,.318,.122,88.6,8.7,31.6,29,6.2,37.8,98.931648319,5.598664536,2328,468,
Smith, Will,669257,2022,27,578,16.6,9.7,.257,.473,.349,.352,.341,.216,89.9,18.4,36.8,43,10.3,43,99.764565096,6.188464255,2373,416,
Suwinski, Jack,669261,2022,23,372,30.6,11.0,.204,.393,.311,.307,.300,.189,88.2,14.2,25.8,26,12.2,40.1,100.190501604,6.330402607,1572,213,
Espinal, Santiago,669289,2022,27,491,13.8,7.3,.263,.348,.305,.298,.319,.085,86.1,14.1,33.8,13,3.4,31.7,96.814213298,4.407779843,1912,385,
Miranda, Jose,669304,2022,24,483,18.8,5.8,.253,.410,.329,.317,.312,.157,89.3,13.8,34.2,22,6.2,42.4,99.818973051,6.236161898,1812,354,
Thompson, Bubba,669352,2022,24,181,30.9,3.9,.171,.234,.274,.203,.212,.064,84.8,5.3,21.6,2,1.7,21.6,95.6266222,3.8214983,647,116,
Gorman, Nolan,669357,2022,22,313,32.9,8.9,.239,.476,.316,.341,.312,.237,89.2,20,46.7,26,14.4,43.3,100.703871333,6.563796111,1317,180,
Hiura, Keston,669374,2022,25,266,41.7,8.6,.205,.425,.334,.317,.297,.221,91.7,16.1,41.1,19,15.3,45.2,103.00306629,7.913755285,1146,124,
Burger, Jake,669394,2022,26,183,30.6,5.5,.225,.460,.327,.318,.281,.235,90.7,12.3,33.3,17,14.9,43,102.65301125,7.597171532,682,114,
Allen, Nick,669397,2022,23,326,19.6,5.8,.210,.266,.245,.238,.259,.056,83.9,7.6,26,3,1.2,22.3,94.329041897,3.214480087,1154,242,
Hummel, Cooper,669450,2022,27,201,31.8,11.4,.210,.332,.262,.292,.307,.122,87.6,7.7,30.1,8,7.1,35.4,99.536416429,5.823074324,819,113,
Smith, Josh H.,669701,2022,24,253,19.8,11.1,.224,.313,.262,.296,.330,.090,87,19.2,34.5,4,2.4,28.6,96.124871098,4.093542209,1048,168,
Hays, Austin,669720,2022,26,582,19.6,5.8,.240,.372,.314,.298,.299,.132,87.7,11.5,32.3,22,5.2,37.9,99.042216875,5.570696731,2051,424,
Hall, Darick,669742,2022,26,142,31.0,3.5,.232,.462,.343,.312,.264,.230,91.4,18.6,37,16,17.4,44.6,101.637107174,7.146168043,543,92,
Call, Alex,669743,2022,27,131,22.9,11.5,.212,.294,.332,.281,.314,.082,86.3,18.4,29.8,1,1.2,31,96.200864048,4.155563976,570,84,
Toglia, Michael,669911,2022,23,120,36.7,7.5,.218,.305,.285,.261,.276,.088,87.4,17,32.8,5,7.5,40.3,99.722920588,6.057525373,478,67,
Lopez, Nicky,670032,2022,27,480,13.1,6.0,.243,.312,.251,.273,.296,.069,84.9,4.9,31.3,6,1.6,22.9,94.94043827,3.479636504,1762,384,
Alvarez, Yordan,670541,2022,25,561,18.9,13.9,.330,.674,.427,.463,.431,.344,95.2,12.4,40.7,78,21,59.6,105.643434076,10.159866821,2195,371,
Paredes, Isaac,670623,2022,23,381,17.6,11.5,.210,.348,.323,.297,.310,.138,87.4,15.8,27.4,17,6.4,38.7,98.355538496,5.255665472,1617,266,
Brosseau, Mike,670712,2022,28,160,30.0,8.8,.213,.359,.338,.300,.307,.146,89.1,14.6,34.4,8,8.6,41.9,98.509374894,5.686113441,686,93,
Walls, Taylor,670764,2022,25,466,25.8,11.2,.196,.304,.252,.270,.290,.108,86.3,16.6,32.6,18,6.2,28.5,96.121545455,4.072558077,1888,291,
Gonzalez, Luis,670768,2022,26,350,21.4,8.6,.215,.306,.302,.268,.289,.091,86.9,10.9,27,7,2.9,32,97.698676404,4.886404298,1472,241,
Friedl Jr., TJ,670770,2022,26,258,15.5,7.8,.215,.335,.323,.283,.295,.119,87.2,19.8,30.9,9,4.7,29.8,97.321634111,4.6816085,996,191,
Waters, Drew,671221,2022,23,109,36.7,11.0,.195,.376,.347,.293,.285,.180,84.1,10.4,41.1,7,12.5,28.6,96.323792143,4.407147857,433,56,
Garcia, Luis,671277,2022,22,377,22.3,2.9,.258,.407,.303,.303,.284,.149,87.3,5.4,36.7,21,7.5,36.7,99.02197413,5.582425181,1323,281,
Harris II, Michael,671739,2022,21,441,24.3,4.8,.267,.460,.368,.335,.311,.193,89.4,4.6,32.8,31,10.1,44.8,102.532514934,7.574770099,1655,308,
Kelenic, Jarred,672284,2022,22,181,33.7,8.8,.172,.351,.238,.269,.252,.179,86,18,27.2,14,13.6,35,99.0507575,5.58765835,699,103,
Kirk, Alejandro,672386,2022,23,541,10.7,11.6,.278,.431,.347,.351,.367,.153,90.5,8.1,32,28,6.7,45.4,101.053304663,6.989537614,2200,416,
Perdomo, Geraldo,672695,2022,22,500,20.6,10.0,.213,.282,.253,.269,.302,.069,85,12.1,28.1,7,2,25.1,95.305189236,3.661910605,2061,342,
Marcano, Tucupita,672779,2022,22,177,24.9,5.6,.175,.243,.249,.213,.227,.068,84.7,11.2,30.3,2,1.6,17.4,94.200243509,3.107722368,672,122,
Robert Jr., Luis,673357,2022,24,401,19.2,4.2,.272,.449,.324,.327,.307,.178,89.3,10,32.6,27,8.9,42.8,101.454212895,6.809771678,1349,304,
Kim, Ha-Seong,673490,2022,26,582,17.2,8.8,.250,.368,.313,.309,.324,.119,86.7,16.1,34,18,4.2,32.4,97.647567656,4.869312734,2359,424,
Suzuki, Seiya,673548,2022,27,446,24.7,9.4,.247,.419,.334,.327,.325,.172,89.6,11.2,36.9,32,11,41.3,100.244268881,6.350662098,1876,290,
Jung, Josh,673962,2022,24,102,38.2,3.9,.225,.403,.280,.287,.255,.178,85.5,14.3,40.7,6,10.2,32.2,98.305209333,5.279324746,394,59,
Smith, Kevin,675656,2022,25,151,27.8,4.6,.186,.319,.226,.236,.223,.133,87,16.4,32.4,8,7.8,33.3,98.087369388,5.05239898,564,102,
Velazquez, Nelson,676369,2022,23,206,31.6,9.2,.209,.399,.291,.305,.291,.190,89.2,12.3,35,16,13.3,43.6,100.265489661,6.367476923,810,120,
Clement, Ernie,676391,2022,26,179,14.5,6.1,.235,.328,.209,.277,.290,.093,85,11.8,27.1,5,3.6,25.7,94.798252206,3.426475368,629,140,
Barrero, Jose,676480,2022,24,174,43.7,5.2,.140,.211,.183,.180,.185,.071,87.5,17.7,33.7,2,2.2,35.2,98.193362727,5.242532414,679,89,
Madris, Bligh,676632,2022,26,123,25.2,8.1,.211,.309,.231,.262,.275,.098,88.9,10.5,30.5,4,4.9,41.5,99.381132683,6.178952099,492,82,
Meyers, Jake,676694,2022,26,160,33.8,4.4,.205,.292,.258,.251,.254,.086,87.3,7.2,30.9,5,5.2,37.1,98.54444,5.291333191,635,97,
Trejo, Alan,676701,2022,26,125,24.8,4.0,.242,.375,.321,.291,.285,.133,86.2,13.6,37.9,4,4.6,31.4,96.419990698,4.215872674,494,87,
McCormick, Chas,676801,2022,27,407,26.0,11.3,.232,.414,.326,.325,.321,.183,88.1,12.8,33.5,26,10.2,39,98.903106371,5.652024395,1584,254,
Franco, Wander,677551,2022,21,344,9.6,7.6,.285,.408,.323,.331,.340,.123,87.3,8.2,35.1,13,4.6,35.8,98.428767413,5.287600772,1216,285,
Rodriguez, Julio,677594,2022,21,560,25.9,7.1,.253,.460,.366,.337,.319,.207,91.9,10.1,32.7,48,13.1,50.3,103.7052435,8.334443528,2084,367,
Duran, Ezequiel,677649,2022,23,220,24.5,5.5,.216,.317,.282,.256,.259,.101,85.9,9.5,24.7,7,4.5,31.8,97.9242875,5.124773224,790,154,
Thomas, Alek,677950,2022,22,411,18.0,5.4,.238,.335,.272,.277,.285,.097,87.4,2.6,27.9,12,3.8,34.6,98.660118182,5.330771656,1483,312,
Witt Jr., Bobby,677951,2022,22,632,21.4,4.7,.252,.427,.311,.313,.294,.174,89.7,16.8,32.5,40,8.7,38.6,100.836506783,6.527115512,2332,461,
Torkelson, Spencer,679529,2022,22,404,24.5,9.2,.226,.378,.272,.305,.307,.151,90.5,15,35.4,22,8.4,41.8,100.743731756,6.657766412,1609,263,
Vavra, Terrin,679631,2022,25,103,18.4,11.7,.264,.353,.303,.318,.348,.089,87.5,10.7,37.5,1,1.4,23.6,96.135936571,4.201115217,383,72,
Palacios, Richie,680700,2022,25,123,16.3,7.3,.244,.310,.258,.277,.308,.066,85,13.5,26.9,1,1.1,21.5,95.27551,3.693951209,513,93,
Kwan, Steven,680757,2022,24,638,9.4,9.7,.267,.340,.341,.311,.348,.073,85,11.7,34.4,7,1.4,20.6,94.14390536,3.105580842,2643,509,
Duran, Jarren,680776,2022,25,223,28.3,6.3,.219,.353,.284,.282,.281,.134,89.3,7.6,27.5,11,7.7,38,99.170221176,5.807350882,881,142,
Jeffers, Ryan,680777,2022,25,236,26.3,9.7,.218,.424,.287,.315,.295,.206,88.2,18.2,35.8,20,13.2,42.4,101.152073919,6.809587415,948,151,
Burdick, Peyton,680814,2022,25,102,34.3,7.8,.205,.387,.294,.296,.283,.182,90,18,35.1,6,10.5,38.6,100.275255357,6.431755179,401,57,
Miller, Owen,680911,2022,25,472,19.7,6.8,.246,.342,.287,.291,.308,.096,85.9,10.1,34.7,12,3.5,31.4,97.360012071,4.694794303,1836,340,
Donovan, Brendan,680977,2022,25,468,15.0,12.8,.266,.365,.349,.339,.381,.099,87.7,6,32.7,11,3.4,37.7,98.14258882,5.299366978,1966,324,
Stott, Bryson,681082,2022,24,466,19.1,7.7,.237,.340,.289,.284,.297,.103,88.1,13.1,29.4,15,4.4,36.8,97.97018994,5.096499761,1877,340,
Bride, Jonah,681146,2022,26,187,17.1,10.2,.217,.300,.257,.282,.314,.084,86.9,11.5,31.8,2,1.5,31.1,96.774698182,4.509176031,797,132,
Carpenter, Kerry,681481,2022,24,113,28.3,5.3,.211,.397,.342,.294,.274,.186,87.2,14.5,37.5,8,11.1,36.1,97.789840556,4.926224583,432,72,
Villar, David,681584,2022,25,181,32.0,9.9,.189,.327,.344,.285,.296,.139,86.8,17.8,33.3,9,9.1,36.4,97.5144976,4.850052323,730,99,
Eaton, Nate,681987,2022,25,122,24.6,8.2,.233,.352,.313,.297,.307,.120,85.8,13.6,43.8,4,5,27.5,96.58405675,4.346357848,479,80,
Abrams, CJ,682928,2022,21,302,16.6,1.7,.241,.316,.267,.266,.277,.075,86.5,6.8,28.6,5,2.1,30.7,97.184953739,4.612726201,1008,238,
Greene, Riley,682985,2022,21,418,28.7,8.6,.246,.388,.303,.316,.318,.142,89.5,2.8,32,24,9.3,45.2,102.14516814,7.266459961,1716,259,
Carroll, Corbin,682998,2022,21,115,27.0,7.0,.221,.359,.358,.293,.295,.138,85.8,9.1,34.2,4,5.5,32.9,97.229943784,4.678458904,458,73,
Henderson, Gunnar,683002,2022,21,132,25.8,12.1,.244,.402,.343,.326,.336,.158,92.2,1.7,24.4,7,8.5,53.1,102.695886098,8.250621975,539,82,
Vaughn, Andrew,683734,2022,24,555,17.3,5.6,.255,.415,.327,.319,.311,.160,90.8,7.5,34.1,33,7.9,48.6,101.162950291,7.12858284,2087,419,
Pasquantino, Vinnie,686469,2022,24,298,11.4,11.7,.289,.476,.365,.374,.380,.187,91.2,12.1,34.1,20,8.8,46.9,101.197336607,7.08140192,1039,226,
Massey, Michael,686681,2022,24,194,23.7,4.6,.243,.450,.302,.332,.310,.207,89.3,16.4,35.1,17,13,38.2,99.036690645,5.797110403,719,131,
Grissom, Vaughn,687093,2022,21,156,21.8,7.1,.256,.408,.345,.323,.325,.153,84.6,9,35.2,8,7.4,34.3,97.006606667,4.504939352,588,108,
