last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Zimmerman, Ryan,475582,2016,31,467,22.3,6.2,.246,.416,.277,.316,.305,.170,92.6,9.1,28.9,23,7,45.6,103.047015063,8.132440878,1829,329,
Lowrie, Jed,476704,2016,32,369,17.6,7.0,.250,.331,.282,.282,.305,.081,86,11.9,38.3,2,0.7,24.5,94.918256815,3.463030926,1420,277,
Alvarez, Pedro,476883,2016,29,376,25.8,9.8,.262,.501,.349,.355,.334,.240,92.7,13.3,31.4,31,12.8,49.2,104.546137731,8.711942152,1552,242,
Wallace, Brett,477165,2016,29,256,32.4,11.3,.203,.347,.280,.297,.321,.144,87.9,9.8,30.4,12,8.9,35.6,99.783123529,5.936652,1093,135,
Carrera, Ezequiel,485567,2016,29,310,22.6,8.7,.222,.327,.301,.284,.304,.105,86.6,4.6,24.9,8,3.8,32.1,97.911975269,4.958758548,1245,209,
Avila, Alex,488671,2016,29,209,37.3,18.2,.199,.354,.329,.319,.349,.154,91.3,6.9,38,8,8.7,40.2,99.905218261,6.330627717,948,92,
Barnes, Brandon,488681,2016,30,109,27.5,2.8,.240,.412,.247,.293,.270,.172,87,14.7,29.3,6,8,26.7,97.163517879,4.702658462,397,75,
Bourjos, Peter,488721,2016,29,383,23.8,4.4,.227,.321,.291,.260,.270,.093,88.1,7.8,26.2,7,2.6,32.8,98.424584766,5.25725851,1332,271,
Castro, Jason,488771,2016,29,376,32.7,12.0,.219,.404,.301,.315,.316,.184,89.5,11.6,34.3,20,9.7,40.1,99.905743762,6.269629604,1512,207,
d'Arnaud, Chase,488818,2016,29,262,19.1,8.8,.231,.305,.287,.276,.307,.074,84.7,13.3,37.1,1,0.5,22,94.623888111,3.413787654,977,186,
Escobar, Yunel,488862,2016,33,567,11.8,7.1,.279,.382,.327,.316,.334,.103,89.3,1.9,27.8,13,2.8,36.1,98.884000405,5.515528397,1957,457,
Morrison, Logan,489149,2016,28,398,22.4,9.3,.260,.442,.318,.338,.339,.182,90.5,12,32,20,7.5,41.7,101.631449697,7.050930837,1528,266,
Recker, Anthony,489232,2016,32,112,19.6,14.3,.310,.615,.361,.432,.421,.305,92.5,18.3,41.7,10,13.9,47.2,101.903732571,7.630020145,461,72,
Rosales, Adam,489267,2016,33,248,35.5,11.7,.202,.398,.340,.300,.298,.196,89.6,15.4,36.2,15,11.5,39.2,99.589125385,5.852097385,1036,130,
Thole, Josh,489365,2016,29,136,20.6,9.6,.191,.272,.220,.258,.282,.080,85.8,14.1,36.2,2,2.1,23.4,94.738927556,3.433828333,544,94,
Martinez, Michael,492841,2016,33,106,21.7,3.8,.197,.274,.252,.222,.229,.076,86,14.7,29.1,1,1.3,19,94.260827297,3.361504384,350,79,
Aoki, Norichika,493114,2016,34,467,9.6,7.3,.237,.306,.325,.279,.310,.069,87.2,3,23.5,3,0.8,24.9,95.31977,3.694337042,1688,378,
Lee, Dae-Ho,493193,2016,34,317,23.3,6.3,.261,.422,.318,.321,.320,.160,87.5,6.8,36.2,17,7.8,36.7,98.528471776,5.295797056,1271,218,
Cespedes, Yoenis,493316,2016,30,543,19.9,9.4,.282,.529,.369,.374,.358,.246,91.7,16.3,32.9,37,9.8,47.5,102.453598777,7.709704587,2193,377,
Gurriel, Yuli,493329,2016,32,137,8.8,3.6,.269,.378,.292,.299,.304,.109,88.8,10,28.6,4,3.4,36.1,97.91936322,5.054837966,438,119,
Ramirez, Alexei,493351,2016,34,506,12.5,4.2,.243,.304,.264,.256,.280,.061,84.5,9,30.9,2,0.5,23.9,94.51692267,3.334103114,1840,418,
Beckham, Gordon,493596,2016,29,279,18.6,9.3,.228,.356,.281,.296,.311,.128,88,12.6,31,8,4.1,32,97.663396289,4.927516684,1106,197,
Solarte, Yangervis,500208,2016,28,443,14.2,6.8,.246,.380,.346,.299,.305,.135,88.5,12.8,27,13,3.8,33.3,97.996356786,5.006963899,1589,345,
Rojas, Miguel,500743,2016,27,214,12.6,5.1,.241,.293,.265,.253,.284,.052,84,7.1,26.9,1,0.6,21.1,94.6221695,3.370713188,812,175,
Escobar, Eduardo,500871,2016,27,377,19.1,5.6,.247,.369,.269,.288,.292,.122,85.6,15.1,32.5,9,3.2,24.4,95.888192059,3.964374265,1407,283,
Lagares, Juan,501571,2016,27,160,16.9,6.9,.258,.380,.294,.305,.319,.123,87.3,14.1,35,5,4.2,30,97.539315,4.811992087,644,120,
Almonte, Abraham,501659,2016,27,194,21.6,4.1,.242,.368,.294,.277,.276,.126,88.5,8.9,29.4,8,5.6,39.2,99.741418571,5.977679137,725,143,
Freese, David,501896,2016,33,492,28.9,9.1,.244,.406,.334,.323,.331,.162,90.9,2.2,31.2,24,8.1,47.8,101.653867092,7.312754504,2062,295,
Davis, Khris,501981,2016,28,610,27.2,6.9,.251,.564,.349,.369,.313,.313,92,13.3,31.5,67,17,48.2,103.007386943,7.874376839,2331,394,
Pham, Tommy,502054,2016,28,183,38.8,10.9,.223,.447,.330,.331,.321,.223,92.5,8.2,36,14,15.7,49.4,102.538781591,7.820674205,766,89,
Chisenhall, Lonnie,502082,2016,27,418,16.7,5.5,.253,.373,.327,.292,.299,.120,86.2,18,33.2,9,2.8,24.8,96.412980449,4.206836827,1590,322,
Presley, Alex,502100,2016,30,134,18.7,8.2,.224,.331,.247,.276,.294,.108,85.5,9.1,29.9,4,4.1,23.7,94.419223333,3.308252842,555,97,
Martinez, J.D.,502110,2016,28,517,24.8,9.5,.294,.571,.384,.397,.366,.278,91.5,13.4,38,48,14.2,47.2,102.304141488,7.653218448,2022,337,
Valencia, Danny,502143,2016,31,517,22.2,7.9,.277,.469,.342,.348,.338,.192,90.1,9.8,35.2,28,7.8,41.1,101.449815843,6.886325211,2020,358,
Reddick, Josh,502210,2016,29,439,12.8,8.9,.282,.409,.324,.327,.347,.127,88.2,14.3,31.5,11,3.2,32.4,97.947791524,5.01350564,1721,343,
Heisey, Chris,502317,2016,31,155,28.4,8.4,.212,.373,.315,.291,.291,.161,86.7,18.9,31.3,9,9.4,27.1,97.595055682,4.819120909,636,96,
Dyson, Jarrod,502481,2016,31,337,11.6,7.7,.262,.316,.316,.290,.330,.054,84.3,4.9,26.8,1,0.4,21.9,95.156096942,3.710174481,1209,269,
Murphy, Daniel,502517,2016,31,582,9.8,6.0,.318,.564,.408,.395,.370,.247,90.7,16.8,36.3,41,8.5,41.5,100.212879325,6.415590485,2079,482,
O'Malley, Shawn,502523,2016,28,232,25.4,7.8,.197,.259,.276,.245,.275,.061,84.3,8.8,26.3,1,0.7,15.1,92.973994925,2.567110597,903,152,
Goldschmidt, Paul,502671,2016,28,705,21.3,15.6,.271,.458,.382,.365,.392,.187,91,11,33,34,7.8,42.6,101.29233537,6.885125731,3012,437,
Gonzalez, Marwin,503556,2016,27,518,22.8,4.2,.234,.390,.298,.288,.276,.156,89.3,9.3,30.3,20,5.4,35.9,99.872519123,6.084600029,1914,373,
Amarista, Alexi,506560,2016,27,150,17.3,5.3,.257,.319,.248,.266,.295,.062,86.9,11.2,29.3,1,0.9,24.1,94.871743333,3.44196693,568,116,
Leon, Sandy,506702,2016,27,283,23.3,8.1,.237,.363,.362,.296,.308,.126,86.9,11.3,38.5,8,4.2,26.7,97.098752283,4.550032554,1196,192,
Altuve, Jose,514888,2016,26,717,9.8,8.4,.318,.526,.391,.385,.382,.207,88.3,11.4,39.3,40,6.9,36.4,98.15027078,5.138465364,2474,580,
Hernandez, Cesar,514917,2016,26,622,18.6,10.6,.268,.349,.335,.312,.351,.081,87,5,29.9,8,1.8,29.2,96.866862696,4.504901204,2427,438,
Segura, Jean,516416,2016,26,694,14.6,5.6,.274,.459,.371,.339,.329,.184,89,7.9,31,32,5.9,33.8,98.450899387,5.352097165,2699,542,
Castro, Starlin,516770,2016,26,610,19.3,3.9,.262,.419,.313,.308,.295,.156,88.5,8.9,32.3,25,5.4,34.2,98.830703261,5.46552573,2251,465,
Marte, Starling,516782,2016,27,529,19.7,4.3,.281,.436,.351,.333,.335,.154,87.4,9.3,35.5,21,5.4,36.5,99.619070595,5.861912276,1995,386,
Paredes, Jimmy,517370,2016,27,167,28.7,4.2,.220,.384,.266,.279,.256,.165,89.9,6.3,24.1,11,9.8,37.5,99.532139636,5.971172294,632,112,
Centeno, Juan,518542,2016,26,192,19.8,6.3,.224,.331,.306,.270,.279,.107,85.6,5.9,32.6,3,2.1,22,95.113658333,3.585196336,739,141,
Colon, Christian,518568,2016,27,161,19.3,6.8,.208,.271,.264,.247,.273,.063,85.7,6.5,24.8,1,0.9,26.5,95.02799,3.593180522,600,117,
d'Arnaud, Travis,518595,2016,27,276,18.1,6.9,.238,.337,.279,.281,.299,.099,89.1,8.8,24.5,7,3.4,39.7,98.8462416,5.5789918,1058,204,
Descalso, Daniel,518614,2016,29,289,19.4,11.8,.259,.373,.332,.318,.348,.114,87.9,10.7,40.4,6,3,35.4,97.376148265,4.716356308,1159,198,
Dietrich, Derek,518618,2016,26,412,20.4,7.8,.255,.417,.348,.343,.359,.162,85.5,13,39.3,22,8.1,32,97.430030526,4.751025752,1609,272,
Donaldson, Josh,518626,2016,30,700,17.0,15.6,.279,.553,.403,.403,.401,.274,92.2,14.9,32.4,57,12.3,49.2,102.982235175,8.025999209,2952,463,
Eibner, Brett,518649,2016,27,208,24.0,9.1,.211,.379,.268,.289,.285,.168,85.5,17.6,28.1,10,7.2,31.7,97.57738913,4.901570073,823,139,
Freeman, Freddie,518692,2016,26,693,24.7,12.8,.282,.568,.402,.397,.386,.286,91.3,17.3,44.7,56,13.2,44.7,101.263528204,7.138950898,2779,423,
Fryer, Eric,518700,2016,30,133,18.8,9.8,.242,.292,.293,.278,.319,.050,83.2,9.4,27.4,0,0,12.6,92.794565455,2.593015,547,95,
Grandal, Yasmani,518735,2016,27,457,25.4,14.0,.237,.484,.350,.358,.348,.248,91.3,12.1,28.4,34,12.4,44.4,102.276943955,7.459674007,1971,275,
Heyward, Jason,518792,2016,26,592,15.7,9.1,.251,.349,.282,.301,.326,.098,86.8,10.7,28.9,13,3,30.9,97.470768295,4.752995635,2281,440,
LeMahieu, DJ,518934,2016,27,635,12.6,10.4,.337,.490,.391,.391,.410,.153,91.8,6.1,36.2,24,4.9,47.7,101.419669362,7.226161876,2577,486,
Lucroy, Jonathan,518960,2016,30,544,18.4,8.6,.274,.468,.362,.345,.341,.193,87.6,14.5,37.6,29,7.4,35,98.720672526,5.393876959,2209,394,
Moreland, Mitch,519048,2016,30,503,23.5,7.0,.255,.474,.307,.337,.319,.219,90.6,14.4,33.6,33,9.6,39.5,101.251864556,6.865020148,1971,342,
Moustakas, Mike,519058,2016,27,113,11.5,8.0,.284,.516,.339,.367,.345,.231,91.5,11.4,31.9,8,8.8,42.9,102.207686667,7.369684643,467,91,
Norris, Derek,519083,2016,27,458,30.3,7.9,.224,.348,.252,.279,.292,.124,87.4,18.9,38,15,5.4,32.6,98.497788921,5.276908014,1901,279,
Revere, Ben,519184,2016,28,375,9.1,4.8,.230,.301,.246,.256,.275,.072,83.6,5.5,29.1,2,0.6,16.3,92.778075933,2.495432241,1346,320,
Rizzo, Anthony,519203,2016,26,676,16.0,10.9,.264,.486,.391,.363,.363,.222,89.1,16.3,31.6,44,9.2,36.2,99.883567811,5.995997161,2656,478,
Robinson, Clint,519208,2016,31,224,17.0,8.9,.226,.347,.282,.296,.310,.121,87.8,14.2,25.6,8,4.9,32.3,99.444832368,5.744478487,857,164,
Romine, Austin,519222,2016,27,176,17.6,4.0,.237,.374,.275,.274,.267,.137,86.6,8,28.3,6,4.3,27.5,98.073393182,5.073537121,626,138,
Rupp, Cameron,519237,2016,27,419,27.2,5.7,.236,.431,.321,.309,.289,.195,91.3,9,28.6,25,9.1,47.1,103.099724015,7.832947985,1583,276,
Smolinski, Jake,519295,2016,27,319,13.8,6.0,.262,.391,.284,.313,.323,.129,87.5,13.1,30.9,11,4.4,30.9,97.574509754,4.787254877,1128,249,
Souza Jr., Steven,519306,2016,27,468,34.0,6.6,.228,.418,.308,.308,.289,.190,89.9,13,37.4,29,10.6,38.1,100.969142761,6.618651873,1836,273,
Stanton, Giancarlo,519317,2016,26,470,29.8,10.6,.238,.490,.344,.345,.326,.252,93.9,13.9,29.5,43,15.6,47.6,106.775800889,9.824048481,1892,275,
Szczur, Matt,519333,2016,26,200,19.5,6.5,.236,.363,.305,.284,.291,.127,85.4,13.9,27.9,7,4.8,23.8,95.260048429,3.732343643,760,147,
Vogt, Stephen,519390,2016,31,532,15.6,6.6,.260,.413,.305,.313,.314,.153,85.9,19.4,40.7,21,5.1,26.8,96.084116318,4.042396393,2124,410,
Galvis, Freddy,520471,2016,26,624,21.8,4.0,.229,.344,.284,.262,.265,.115,87.4,13.6,33.9,13,2.8,27.4,96.130726313,4.093201293,2365,460,
Perez, Salvador,521692,2016,26,546,21.8,4.0,.237,.397,.308,.290,.278,.160,88.8,18.9,29.5,25,6.3,37.8,99.609483939,5.912413392,1875,397,
Forsythe, Logan,523253,2016,29,567,22.4,8.1,.271,.478,.336,.352,.340,.207,90,13.6,38.9,29,7.5,38.9,99.051979948,5.678695156,2352,386,
Flores, Wilmer,527038,2016,24,335,14.3,6.9,.246,.399,.336,.303,.301,.153,86.5,18.4,37.4,13,5,29,95.914091077,3.984468533,1341,262,
Marte, Jefry,527043,2016,25,284,20.8,6.3,.245,.427,.335,.316,.305,.182,89.2,12.6,30.2,14,6.9,37.1,99.8539132,6.0307597,1088,202,
Holt, Tyler,534627,2016,27,208,23.1,11.1,.217,.268,.283,.271,.315,.051,84.4,6.3,31.9,1,0.7,17,93.95396746,3.068834683,856,135,
Nava, Daniel,537953,2016,33,148,20.3,6.8,.244,.378,.266,.315,.325,.134,89.4,13,40.8,3,2.9,34,97.2702866,4.874888,580,103,
Cabrera, Ramon,541608,2016,26,185,16.2,4.3,.220,.295,.272,.244,.259,.075,87.6,13.1,32.2,3,2.1,25.3,95.92502875,3.991003147,648,146,
Garcia, Avisail,541645,2016,25,453,25.4,7.5,.262,.430,.302,.329,.325,.168,90.2,5.4,31.3,24,8,40,102.171097315,7.208519899,1722,300,
Perez, Hernan,541650,2016,25,430,21.9,4.2,.247,.368,.312,.281,.279,.121,88.8,12.4,34.1,12,3.8,38.2,98.858226561,5.511267955,1529,317,
Bethancourt, Christian,542194,2016,24,204,27.5,4.9,.233,.402,.273,.289,.270,.169,88,11.6,29.7,10,7.2,35.5,99.433242059,5.771644667,751,138,
Perez, Carlos,542208,2016,25,291,16.8,4.1,.223,.324,.246,.254,.258,.101,84.8,14.9,31,5,2.2,27.5,95.981214579,4.009765794,1037,229,
Inciarte, Ender,542255,2016,25,578,11.8,7.8,.264,.330,.319,.291,.327,.066,85.5,8.2,31.5,3,0.7,15,92.885941031,2.486452966,2094,461,
Ozuna, Marcell,542303,2016,25,608,18.9,7.1,.276,.469,.330,.343,.331,.193,90.8,10.9,32.3,35,7.8,42.2,101.048471735,6.801005457,2225,446,
Villar, Jonathan,542340,2016,25,679,25.6,11.6,.242,.377,.356,.315,.335,.136,90.3,4.7,28.8,27,6.4,38.2,100.634149095,6.531060201,2831,424,
Ortega, Rafael,542364,2016,25,202,11.4,6.4,.265,.323,.257,.284,.315,.058,85.7,6.4,23.6,0,0,23.6,95.009530128,3.546998258,724,165,
Adames, Cristhian,542436,2016,24,256,18.4,9.4,.225,.295,.274,.278,.313,.071,84.1,2.2,23.2,4,2.2,24.3,95.405824186,3.757396374,974,181,
Santana, Danny,542454,2016,25,248,22.2,4.8,.237,.353,.265,.276,.279,.116,88.6,7.5,27.8,7,3.9,33.9,98.15845439,5.17337122,918,180,
Arcia, Oswaldo,542455,2016,25,222,36.0,8.1,.210,.390,.277,.290,.277,.180,86.5,12.2,36.6,12,9.8,33.3,99.253222623,5.640822623,922,123,
Bandy, Jett,542908,2016,26,231,16.5,4.8,.228,.385,.289,.290,.280,.157,87.1,22.8,36.5,11,6.2,29.2,96.662669884,4.333228314,847,178,
Beckham, Tim,542921,2016,26,215,31.2,6.5,.216,.355,.314,.274,.271,.139,89.6,11.3,30.1,8,6,45.1,102.100977077,7.240380462,851,133,
Broxton, Keon,542979,2016,26,244,36.1,14.8,.224,.392,.343,.326,.341,.168,93.5,9.6,33.3,11,9.2,50,103.590461379,8.501741565,1067,120,
Burns, Billy,542993,2016,26,332,11.1,3.0,.233,.270,.247,.242,.273,.037,82.8,7,24.7,0,0,12.5,91.021793817,2.03647682,1089,279,
Crawford, Brandon,543063,2016,29,623,18.5,9.1,.252,.408,.327,.317,.328,.156,88.9,12.9,33.8,24,5.4,34.7,98.486221327,5.378538246,2363,447,
Cron, C.J.,543068,2016,26,445,16.9,5.4,.273,.464,.337,.341,.325,.192,89.5,12.4,33.8,28,8.3,39.2,101.056856909,6.641323121,1652,337,
Dickerson, Alex,543105,2016,26,285,15.4,9.1,.269,.445,.336,.342,.346,.175,88.9,15.8,31.8,14,6.6,39.3,100.655439333,6.387930381,1116,211,
Giavotella, Johnny,543213,2016,28,367,10.6,3.5,.280,.366,.285,.295,.307,.086,85.7,9.7,30.6,5,1.6,22,94.434994966,3.252242492,1221,314,
Gillaspie, Conor,543216,2016,28,205,13.7,5.9,.266,.407,.314,.307,.314,.141,88.9,13.6,34.8,7,4.3,37.2,98.715976203,5.508263949,695,164,
Gomes, Yan,543228,2016,28,264,26.1,3.4,.207,.362,.225,.257,.238,.155,87,16.8,28.8,10,5.4,32.1,97.629446522,4.849808142,913,184,
Gose, Anthony,543238,2016,25,101,37.6,8.9,.180,.271,.277,.244,.263,.091,89.4,4.1,20.8,2,3.8,32.1,99.100759231,5.790285882,430,53,
Grossman, Robbie,543257,2016,26,389,24.7,14.1,.253,.380,.363,.333,.363,.127,86.5,13.2,35.2,12,5.1,28.4,96.583435948,4.313262857,1618,236,
Harrison, Josh,543281,2016,28,522,14.6,3.4,.236,.347,.301,.268,.269,.111,86.4,13.1,35.9,9,2.1,22.5,94.7349292,3.368343725,1896,423,
Herrmann, Chris,543302,2016,28,166,26.5,9.6,.249,.482,.358,.345,.324,.233,89.9,10.7,32.1,10,9.4,36.8,98.790621731,5.654882136,678,106,
Hicks, Aaron,543305,2016,26,361,18.8,8.3,.232,.359,.270,.289,.296,.128,89.1,10.7,28.5,12,4.6,35,98.028373566,5.108556615,1381,263,
Hosmer, Eric,543333,2016,26,667,19.8,8.5,.259,.440,.326,.330,.325,.181,92,4,26,44,9.2,44.2,102.281034043,7.409042851,2563,477,
Joseph, Caleb,543376,2016,30,141,19.9,5.0,.212,.284,.188,.237,.251,.073,86.5,13.6,34,0,0,22.6,95.033029423,3.529388173,575,106,
Kipnis, Jason,543401,2016,29,688,21.2,8.7,.270,.453,.347,.345,.341,.183,89.9,14.8,38.2,32,6.7,39.5,99.214970913,5.986365142,2758,476,
Lawrie, Brett,543434,2016,26,384,28.4,7.8,.232,.381,.311,.294,.296,.149,88.9,16.8,30.9,16,6.6,34.6,99.250857603,5.655143264,1460,243,
Mahtook, Mikie,543484,2016,26,196,34.7,3.6,.193,.315,.229,.238,.230,.122,90,18.8,25.2,7,5.9,37,99.601988793,5.957846466,779,119,
McCann, James,543510,2016,26,373,29.2,6.2,.224,.416,.273,.299,.276,.192,88.4,16.2,29.3,23,9.6,36.8,99.442463675,5.813587468,1454,239,
Miller, Brad,543543,2016,26,601,24.8,7.8,.242,.441,.333,.322,.305,.199,90.6,12,29.6,39,9.7,42.5,101.453516818,6.89482101,2324,402,
Nieuwenhuis, Kirk,543590,2016,28,392,33.9,14.3,.203,.384,.313,.312,.321,.181,90.3,9.7,28.7,20,9.9,37.1,100.228990918,6.378365408,1657,202,
Rendon, Anthony,543685,2016,26,647,18.1,10.0,.267,.454,.342,.349,.351,.187,91.1,16.9,35.4,27,5.9,41.5,100.59849724,6.619975193,2604,458,
Semien, Marcus,543760,2016,25,621,22.4,8.2,.225,.411,.315,.303,.289,.186,88,15.4,31.8,29,6.7,35.3,98.212134905,5.241960643,2586,431,
Shaw, Travis,543768,2016,26,530,25.1,8.1,.234,.420,.310,.308,.299,.186,88.7,16,34.2,28,8,34.2,99.10840157,5.589822945,2131,351,
Shuck, JB,543776,2016,29,241,8.7,5.0,.234,.306,.240,.259,.276,.071,84.9,7.5,22.2,4,1.9,26.6,95.052419604,3.611469204,827,207,
Springer III, George,543807,2016,26,744,23.9,11.8,.260,.471,.353,.359,.360,.211,89.4,8.8,32.1,49,10.5,38.5,101.185728559,6.633465655,2932,467,
Strange-Gordon, Dee,543829,2016,28,345,15.9,5.2,.210,.258,.279,.228,.253,.047,82.8,3.7,26,0,0,14,92.359095669,2.302564961,1274,273,
Vazquez, Christian,543877,2016,25,184,21.2,5.4,.222,.309,.257,.256,.273,.087,87.1,1.4,27.1,2,1.5,33.1,97.709207121,4.895562748,747,133,
Wong, Kolten,543939,2016,25,361,14.4,9.4,.244,.344,.300,.305,.336,.100,86.7,10.9,30.1,8,3,26.3,95.970835625,4.01439332,1370,266,
Gregorius, Didi,544369,2016,26,597,13.7,3.2,.248,.353,.319,.274,.278,.105,86.1,14.6,32.4,14,2.9,25.3,95.376123305,3.703249979,2067,490,
Franklin, Nick,545338,2016,25,191,22.0,6.3,.222,.346,.331,.276,.284,.124,88,17.3,34.3,7,5.2,29.1,96.458364242,4.265387023,704,134,
Grichuk, Randal,545341,2016,24,478,29.5,5.9,.237,.473,.325,.323,.287,.236,91.4,16,27.8,30,9.8,45.4,102.301512933,7.413158367,1843,306,
Marisnick, Jake,545350,2016,25,311,26.7,5.1,.218,.323,.257,.263,.269,.105,86.8,11.6,31.1,9,4.3,34,98.819519592,5.457833128,1129,209,
Trout, Mike,545361,2016,24,681,20.1,17.0,.304,.573,.418,.427,.436,.268,90.9,13.8,37.6,60,14.4,40.3,102.379849109,7.44265062,3014,417,
Herrera, Odubel,546318,2016,24,656,20.4,9.6,.236,.355,.338,.296,.318,.119,87.7,10.3,30.7,19,4.2,30.9,98.153791009,5.091367982,2643,453,
Almora Jr., Albert,546991,2016,22,117,17.1,4.3,.276,.409,.325,.311,.310,.133,87.6,8.5,30.4,4,4.3,29.3,97.942693171,4.972079268,394,92,
Wolters, Tony,547172,2016,24,230,23.0,9.1,.215,.302,.312,.263,.291,.087,85.6,8.7,36.5,4,2.6,19.2,94.400712535,3.239024823,876,156,
Harper, Bryce,547180,2016,23,627,18.7,17.2,.250,.440,.343,.352,.386,.189,88.9,15.2,30.1,29,7.3,36.1,99.951699683,6.03816619,2547,399,
Perez, Roberto,547379,2016,27,184,23.9,12.5,.203,.316,.261,.291,.311,.113,89.2,7,24.8,7,6,34.2,99.486912182,5.889797798,767,117,
Kim, Hyun Soo,547957,2016,28,346,14.7,10.4,.273,.423,.352,.345,.358,.150,90.5,6.5,30.2,13,5.1,36.5,99.19919808,5.76644084,1392,255,
Martin, Leonys,547982,2016,28,576,25.9,7.6,.223,.332,.298,.277,.288,.109,87.6,12.9,30.3,19,5,31.3,99.19060691,5.604107893,2232,380,
Abreu, Jose,547989,2016,29,695,18.0,6.8,.280,.467,.349,.348,.344,.187,89.7,10.3,32.7,40,7.9,39.4,100.621289442,6.406076355,2695,508,
Narvaez, Omar,553882,2016,24,117,12.0,12.0,.254,.325,.304,.300,.344,.071,84.4,14.3,42.7,1,1.1,11.2,92.249448409,2.233774943,460,89,
Suarez, Eugenio,553993,2016,24,627,24.7,8.1,.236,.393,.316,.306,.308,.157,86.6,16,38.3,26,6.3,29.1,96.987910197,4.506009852,2594,413,
Polanco, Gregory,570256,2016,24,587,20.3,9.0,.272,.436,.331,.334,.339,.164,89.8,14,33.7,24,5.8,39.3,100.561620149,6.39985536,2401,415,
Santana, Domingo,570267,2016,23,281,32.4,11.4,.269,.467,.343,.357,.358,.198,92.9,9.3,35.3,17,10.9,53.2,103.856236494,8.839401111,1182,156,
Sanchez, Yolmer,570560,2016,24,163,25.8,3.1,.232,.365,.253,.272,.262,.133,88.1,15.9,33,5,4.3,27,96.756606038,4.421056286,613,115,
Moya, Steven,570615,2016,24,100,38.0,5.0,.231,.405,.331,.286,.267,.174,92.5,13.4,43.9,5,8.8,42.1,103.131492069,7.792246316,429,57,
Flores, Ramon,570717,2016,24,289,20.1,10.7,.219,.279,.250,.268,.311,.059,84.5,9.5,23.7,3,1.5,20.2,94.361217292,3.300055288,1208,198,
Schoop, Jonathan,570731,2016,24,647,21.2,3.2,.251,.410,.320,.299,.285,.158,87.4,11.9,29.7,33,6.9,35.1,99.72271097,5.877671057,2231,481,
Adams, Matt,571431,2016,27,327,24.8,7.6,.238,.468,.331,.325,.300,.230,89.8,20,38.8,24,11,40.2,99.70080028,6.17938,1337,219,
Altherr, Aaron,571437,2016,25,227,30.4,10.1,.214,.312,.266,.282,.315,.098,88.2,5.5,28.7,4,3.1,34.9,99.05632375,5.591569453,929,129,
Arenado, Nolan,571448,2016,25,696,14.8,9.8,.263,.486,.386,.348,.337,.223,89.5,18.8,32.7,47,9,39.8,99.388730155,5.912266835,2743,523,
Barnhart, Tucker,571466,2016,25,420,17.1,8.6,.255,.360,.300,.295,.323,.105,86.1,9.6,39,8,2.6,23.2,95.06122625,3.534489605,1510,310,
Bour, Justin,571506,2016,28,321,17.4,11.8,.276,.505,.343,.364,.364,.228,91.8,10.1,34.4,23,10.1,46.7,102.761895268,7.734344081,1281,227,
Gennett, Scooter,571697,2016,26,542,21.0,7.0,.228,.337,.315,.275,.286,.109,86.9,12.3,34.4,15,3.9,24.5,95.715714737,3.861584184,2069,387,
Hamilton, Billy,571740,2016,25,460,20.2,7.8,.231,.276,.294,.261,.296,.045,83.4,10.5,28.8,1,0.3,11.5,91.431748851,1.954791424,1773,330,
Haniger, Mitch,571745,2016,25,123,22.0,9.8,.230,.429,.303,.312,.310,.199,92.1,14.2,30.1,5,6,45.8,101.368477619,7.178267108,497,83,
Hazelbaker, Jeremy,571757,2016,28,224,28.6,8.0,.213,.387,.324,.286,.279,.173,87.9,10.2,28.9,14,9.9,32.4,98.767971515,5.420514697,826,142,
Hernandez, Enrique,571771,2016,24,244,26.2,11.5,.215,.369,.270,.297,.305,.154,88.4,13.8,33.6,10,6.6,34.2,98.536508684,5.310047748,969,152,
Holt, Brock,571788,2016,28,324,17.9,8.3,.261,.360,.308,.307,.329,.099,86,6.2,31.4,6,2.5,26.3,95.525552906,3.780526738,1406,236,
Joseph, Tommy,571830,2016,24,347,21.6,6.3,.258,.489,.342,.345,.314,.231,89.9,16.8,32.9,29,11.8,41.9,101.306775738,6.804026926,1322,246,
Lamb, Jake,571875,2016,25,594,25.9,10.8,.246,.469,.352,.343,.333,.223,91.3,10.4,34.6,43,11.5,43.4,101.002369891,6.781711172,2411,373,
Maile, Luke,571912,2016,25,126,28.6,3.2,.210,.317,.260,.237,.235,.107,89,12.9,27.9,3,3.5,39.5,99.465087561,5.866637073,484,86,
Muncy, Max,571970,2016,25,133,18.0,15.0,.228,.346,.262,.311,.346,.118,84.5,12.5,28.1,3,3.4,27,95.897580698,3.995797176,555,89,
Myers, Wil,571976,2016,25,676,23.7,10.1,.252,.434,.341,.334,.333,.181,88.6,9.9,36.7,31,7,39.2,100.119338727,6.127014727,2884,444,
Naquin, Tyler,571980,2016,25,365,30.7,9.9,.253,.432,.374,.331,.337,.179,91,10.6,35.7,18,8.5,45.1,101.675407885,7.217874327,1515,213,
Owings, Chris,572008,2016,24,466,18.7,4.3,.266,.381,.311,.299,.308,.115,88.1,8.6,28.8,10,2.8,32.8,97.650545647,4.855241794,1624,354,
