last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Urias, Ramon,602104,2021,27,296,25.7,9.5,.270,.427,.341,.344,.354,.156,89.6,5.2,34.4,18,9.7,42.5,100.299722391,6.477848641,1253,186,
Ahmed, Nick,605113,2021,31,473,22.0,7.2,.208,.290,.269,.249,.268,.083,87.2,10.1,27.9,8,2.4,27.9,96.727999817,4.379487034,1777,333,
Anderson, Brian,605119,2021,28,264,24.6,9.8,.215,.374,.314,.299,.307,.159,88.8,11.3,33.9,13,7.7,38.7,98.54644369,5.476804821,1028,168,
Barnes, Austin,605131,2021,31,225,24.9,8.9,.213,.311,.285,.274,.297,.098,85.2,13.5,29.7,6,4.1,31.7,97.137178611,4.601449231,890,145,
Bell, Josh,605137,2021,28,568,17.8,11.4,.277,.488,.352,.367,.363,.210,92.5,4.9,28.5,35,8.8,52,103.31235455,8.348443033,2182,400,
Betts, Mookie,605141,2021,28,550,15.6,12.4,.263,.445,.365,.357,.369,.182,90.3,18.9,34,30,7.8,41,99.139157135,6.102277154,2232,385,
Caratini, Victor,605170,2021,27,356,23.0,9.8,.228,.355,.273,.290,.313,.127,90,8.4,31.5,16,6.8,44.3,101.375348291,6.946228034,1312,235,
Davis, J.D.,605204,2021,28,211,32.2,11.4,.248,.408,.357,.338,.355,.159,89.7,13.2,37.2,14,12.4,42.5,100.977158596,6.61092292,890,113,
Panik, Joe,605412,2021,30,257,13.2,6.6,.238,.324,.244,.273,.293,.086,86.5,9.7,33.8,3,1.5,25.5,96.124492277,4.076096188,1013,204,
Perez, Michael,605421,2021,28,231,29.4,8.2,.171,.302,.225,.244,.247,.131,85.7,10.2,29.6,9,6.3,33.1,97.012886714,4.519999643,941,142,
Zimmer, Bradley,605548,2021,28,348,35.1,8.6,.224,.371,.300,.317,.326,.147,90.7,6.8,30.4,17,9.4,42.5,102.513402209,7.475187076,1375,181,
Castro, Harold,605612,2021,27,339,21.2,4.1,.287,.414,.291,.315,.315,.127,88.6,10.2,44,8,3.2,38.5,97.96529065,5.316242886,1173,252,
Tapia, Raimel,606132,2021,27,533,13.1,7.5,.241,.308,.305,.273,.298,.067,85.7,-4.4,19.9,9,2.1,31.5,96.953380048,4.476739258,1973,422,
Aquino, Aristides,606157,2021,27,204,36.8,13.2,.188,.399,.303,.304,.300,.210,89,22.9,31.7,15,14.9,39.6,101.505933529,6.887180594,841,101,
Hernandez, Teoscar,606192,2021,28,595,24.9,6.1,.284,.536,.369,.370,.336,.252,91.8,13.1,37.4,56,13.9,49,103.3032702,8.169584775,2290,404,
Mercedes, Yermin,606213,2021,28,262,17.6,7.6,.246,.417,.317,.313,.306,.170,87.3,15.8,35.4,14,7.2,29.2,98.111283776,5.084708974,1097,195,
Peraza, Jose,606299,2021,27,154,16.9,5.8,.212,.335,.280,.268,.273,.123,85.6,20.8,31,5,4.3,25,95.015849825,3.542031667,509,116,
Marte, Ketel,606466,2021,27,374,16.0,8.3,.307,.495,.385,.372,.370,.188,91.1,10.3,33.5,25,8.9,48.4,102.733084286,7.652881541,1411,281,
Haase, Eric,606992,2021,28,381,31.2,6.8,.234,.461,.316,.322,.291,.227,90.9,16,35.9,32,13.7,47.9,102.221321624,7.458014188,1548,234,
Nimmo, Brandon,607043,2021,28,386,20.5,14.0,.273,.392,.369,.350,.385,.119,89.3,8.8,34.3,10,4,41.1,100.055118689,6.323742263,1548,248,
Peterson, Jace,607054,2021,31,302,22.5,12.6,.239,.372,.318,.322,.343,.133,87.7,12,34.2,10,5.2,34.7,98.012142813,5.102308586,1295,193,
Turner, Trea,607208,2021,28,646,17.0,6.3,.304,.485,.386,.364,.355,.181,89.6,11.4,34.6,36,7.4,46.2,101.311622295,6.938968542,2487,489,
Smith, Kevan,607345,2021,33,106,29.2,9.4,.185,.240,.196,.219,.263,.054,87.5,5.7,26.6,1,1.6,34.4,98.45259625,5.230236094,404,64,
Beaty, Matt,607461,2021,28,234,18.8,8.5,.233,.347,.339,.308,.332,.113,86.7,12.3,26.9,6,3.8,30.6,97.183536,4.5925725,885,160,
Pillar, Kevin,607680,2021,32,347,23.3,3.2,.224,.372,.297,.281,.271,.148,85.8,20.2,34.7,18,7.3,31.8,97.289337398,4.668278857,1322,245,
Stallings, Jacob,607732,2021,31,427,19.9,11.5,.245,.369,.312,.314,.335,.125,88.1,10.7,37.1,13,4.5,36.4,98.149676897,5.250874586,1697,291,
Ramirez, Jose,608070,2021,28,636,13.7,11.3,.283,.508,.372,.376,.373,.226,90,18.2,33.4,52,11.1,42.4,100.831039528,6.777982232,2675,470,
Bregman, Alex,608324,2021,27,400,13.3,11.0,.258,.417,.336,.332,.346,.159,89,15.9,33.8,19,6.4,38.1,98.729469933,5.691938758,1593,299,
Gallo, Joey,608336,2021,27,616,34.6,18.0,.202,.464,.348,.354,.354,.261,91.5,22.7,29.4,53,18.5,45.8,103.455349562,8.100400474,2612,286,
Kelly, Carson,608348,2021,26,359,20.6,12.3,.254,.428,.328,.346,.358,.174,88.2,18.6,37.9,20,8.5,34,98.077323898,5.187875532,1473,235,
Seager, Corey,608369,2021,27,409,16.1,11.7,.295,.530,.389,.392,.386,.235,91,10.7,36.6,36,12.4,49.3,102.128592069,7.562976483,1397,290,
Winker, Jesse,608385,2021,27,485,15.5,10.9,.295,.524,.403,.390,.385,.229,90.6,10.8,38.2,39,11.2,47.1,101.264512356,7.148046121,1895,348,
Mazara, Nomar,608577,2021,26,181,24.9,8.3,.212,.341,.264,.271,.276,.129,90.4,11.1,33.1,9,7.4,39.7,100.256099016,6.618008926,776,121,
Murphy, Tom,608596,2021,30,325,30.5,12.3,.193,.347,.291,.292,.299,.154,88.6,15.9,30.9,16,8.8,38.1,99.422102637,5.881376906,1323,181,
Jankowski, Travis,608671,2021,30,157,18.5,14.0,.223,.286,.312,.282,.339,.063,85.2,6.9,26,2,1.9,20.2,94.839975833,3.483603895,583,104,
Mayfield, Jack,608686,2021,30,290,23.4,5.9,.190,.320,.284,.250,.246,.131,85.4,17,28.7,13,6.4,26.7,96.060102857,4.067966564,1112,202,
Plawecki, Kevin,608700,2021,30,173,15.0,6.9,.258,.428,.325,.327,.323,.169,87.3,13.4,34.1,8,6.1,34.8,98.671764242,5.399782061,622,132,
Refsnyder, Rob,608701,2021,30,157,25.5,10.8,.258,.434,.296,.336,.337,.176,89.2,9.3,40,7,7,41,100.4674838,6.3421936,669,100,
Mondesi, Adalberto,609275,2021,25,136,31.6,4.4,.233,.473,.306,.318,.274,.240,92.3,16.1,29.1,11,12.8,44.2,101.203088462,7.293439359,543,86,
Andujar, Miguel,609280,2021,26,162,17.3,4.3,.268,.419,.288,.310,.298,.150,87.1,6.1,31.5,7,5.5,37,99.424963438,5.763376693,618,127,
Cordero, Franchy,614173,2021,26,136,37.5,5.9,.194,.293,.222,.239,.242,.099,88.6,7.7,33.8,4,5.2,40.3,101.797584211,7.014609867,540,77,
Reyes, Franmil,614177,2021,25,466,32.0,9.2,.246,.512,.354,.353,.319,.266,91.9,9.8,31.3,46,16.9,48.5,104.674992889,8.702060407,1988,272,
Torrens, Luis,620443,2021,25,378,26.2,7.4,.245,.428,.311,.318,.304,.183,90.9,6.1,34.4,26,10.4,43.2,100.339014677,6.639265968,1554,250,
Martin Jr., Richie,621006,2021,26,105,26.7,3.8,.217,.274,.246,.238,.254,.057,85.8,8.3,30.6,0,0,29.2,96.636841176,4.389257463,401,72,
Schrock, Max,621011,2021,26,134,17.9,6.0,.265,.370,.329,.293,.307,.105,85,18.5,40.2,3,2.9,24.5,95.959663333,3.98315402,522,102,
Swanson, Dansby,621020,2021,27,653,25.6,8.0,.251,.455,.322,.332,.316,.205,89.3,14.1,36.8,49,11.4,42.7,99.888272056,6.152698735,2578,429,
Newman, Kevin,621028,2021,27,554,7.4,4.9,.255,.330,.249,.275,.293,.076,85.3,9.9,32,8,1.6,26,95.837500212,3.93298839,1926,485,
Taylor, Chris,621035,2021,30,582,28.7,10.8,.237,.422,.338,.329,.330,.185,88.2,17.4,38.1,35,10.2,38.1,99.754756176,5.990311298,2384,344,
Correa, Carlos,621043,2021,26,640,18.1,11.7,.296,.482,.364,.373,.380,.186,90.2,12.1,33.5,42,9.4,42.7,101.559240852,7.042767326,2610,445,
Dahl, David,621311,2021,27,220,26.8,4.5,.246,.398,.246,.296,.284,.152,88.1,11.5,37.3,10,6.7,36.7,98.355703067,5.28542953,814,150,
Phillips, Brett,621433,2021,27,292,38.7,11.3,.179,.359,.313,.284,.279,.180,89.6,17.8,31.9,16,11.1,45.1,100.118117143,6.459645357,1234,144,
Taylor, Tyrone,621438,2021,27,271,21.8,7.4,.239,.401,.333,.314,.315,.161,88.6,16,29.7,14,7.6,37.3,99.420409247,5.871791838,1049,185,
Buxton, Byron,621439,2021,27,254,24.4,5.1,.300,.611,.419,.407,.352,.311,92.5,13.3,35.3,31,17.9,53.8,104.685828953,9.053762616,925,173,
Brinson, Lewis,621446,2021,27,290,24.8,4.5,.242,.374,.275,.286,.279,.131,88.5,14,29.9,13,6.4,37.7,99.908491863,6.080305911,1099,204,
Duggar, Steven,621453,2021,27,297,29.6,9.1,.233,.408,.327,.308,.308,.175,88,15.2,40,15,8.3,33.9,98.188827865,5.277028757,1197,180,
Stewart, DJ,621466,2021,27,318,28.0,13.8,.205,.383,.310,.315,.325,.178,87.8,19.7,29.3,17,9.4,34.3,99.077311,5.573858771,1328,181,
Ward, Taylor,621493,2021,27,237,23.2,8.4,.259,.453,.333,.344,.340,.194,89.6,16.4,39.1,16,10.3,39.7,100.613691486,6.599493581,874,156,
Nido, Tomas,621512,2021,27,161,27.3,3.1,.242,.395,.254,.289,.279,.153,88.7,10,42.2,7,6.4,43.1,98.825414,5.808968624,496,109,
Wisdom, Patrick,621550,2021,29,375,40.8,8.5,.216,.460,.346,.321,.291,.244,91.2,19.1,39.5,30,16.2,51.9,102.998189677,8.238947568,1631,185,
Wendle, Joey,621563,2021,31,501,22.6,5.6,.237,.354,.317,.285,.295,.116,87.9,6.3,30.3,15,4.3,34.5,98.125147791,5.21717811,1857,350,
Olson, Matt,621566,2021,27,673,16.8,13.1,.264,.507,.379,.378,.374,.243,91.6,16.2,32.4,59,12.7,48.8,102.889106926,7.968662554,2774,463,
Jones, Taylor,622100,2021,27,108,26.9,3.7,.210,.330,.283,.249,.240,.120,90.6,12.8,32,5,6.7,42.7,101.123198919,6.687609054,424,75,
Duffy, Matt,622110,2021,30,322,19.6,7.8,.275,.385,.327,.325,.346,.110,87.5,7.5,40.5,9,4,34.8,97.109602655,4.7019352,1269,227,
Margot, Manuel,622534,2021,26,464,15.1,8.0,.268,.398,.301,.318,.328,.130,88,10.8,31.5,18,5.1,40.6,99.894655345,6.005516657,1706,356,
Reyes, Victor,622682,2021,26,220,25.0,3.6,.257,.404,.298,.297,.283,.148,89.5,6.6,37.6,13,8.3,35,98.719452763,5.428455263,869,157,
Mateo, Jorge,622761,2021,26,209,26.3,4.3,.243,.361,.291,.287,.289,.118,85.4,14.1,33.3,8,5.7,31.2,97.805720714,4.986843669,822,141,
Bote, David,623520,2021,28,327,22.3,8.3,.231,.399,.268,.312,.308,.168,89.9,9.8,27.5,22,9.9,43.7,102.139621636,7.308141545,1232,222,
Ramirez, Harold,623912,2021,26,361,15.5,3.9,.269,.402,.302,.308,.306,.134,91.3,6.2,24.5,18,6.3,47.2,102.899398392,7.900678077,1335,286,
Santander, Anthony,623993,2021,26,438,23.1,5.3,.269,.446,.307,.328,.314,.177,90.7,18,34.5,26,8.4,43.5,101.427339286,7.071361201,1812,310,
Alonso, Pete,624413,2021,26,637,19.9,9.4,.271,.542,.363,.377,.352,.271,91,14.7,34.5,65,14.8,47.3,103.709055662,8.163804165,2298,438,
Arroyo, Christian,624414,2021,26,181,24.3,4.4,.232,.390,.332,.301,.296,.158,86.3,9.4,35.5,9,7.4,35.5,99.422643,5.716760833,696,121,
Biggio, Cavan,624415,2021,26,294,26.5,12.6,.207,.331,.298,.285,.308,.124,88.9,15.6,32.8,10,5.6,31.6,97.655151477,5.044143543,1125,177,
Conforto, Michael,624424,2021,28,479,21.7,12.3,.253,.436,.322,.350,.364,.183,88.5,13.2,32.9,28,9.2,39.5,99.624073158,5.947085809,1982,304,
Frazier, Adam,624428,2021,29,639,10.8,7.5,.288,.376,.341,.324,.353,.088,85.4,12.6,38.9,5,1,25.2,94.770636087,3.395336317,2352,512,
Trevino, Jose,624431,2021,28,302,18.9,4.0,.248,.374,.261,.285,.279,.125,87.5,9.5,33.5,10,4.3,36.9,98.521216983,5.321543463,1053,233,
Gordon, Nick,624503,2021,25,216,25.5,5.6,.266,.418,.283,.318,.316,.152,91.2,9.4,35.6,10,6.8,47.9,99.872461781,6.586008425,781,146,
McGuire, Reese,624512,2021,26,217,20.3,6.9,.237,.328,.289,.281,.298,.091,87.5,13.4,39.7,4,2.6,32.7,97.267607105,4.776742384,797,156,
Nunez, Dom,624513,2021,26,263,34.6,12.9,.170,.312,.294,.261,.278,.141,86,21.9,39.1,13,9.4,31.2,97.334386957,4.77074562,1129,138,
Soler, Jorge,624585,2021,29,602,23.6,11.1,.250,.494,.323,.359,.341,.244,91.2,15.7,30.9,48,12.7,47,103.589178942,8.139729418,2413,379,
Sosa, Edmundo,624641,2021,25,326,19.3,5.2,.266,.394,.322,.326,.342,.128,86.7,6,28.9,9,3.9,32,97.971031681,5.0175588,1190,228,
Heredia, Guillermo,628338,2021,30,347,23.3,9.2,.220,.336,.292,.290,.312,.116,86.6,12.7,35.6,9,4,34.7,98.091220179,5.063741473,1344,225,
Hernandez, Yadiel,628450,2021,33,289,20.4,7.6,.241,.408,.320,.308,.302,.167,89.7,5.2,31.4,12,5.8,38.6,98.77171534,5.810419175,1155,207,
Ibanez, Andy,628451,2021,28,272,12.9,5.5,.264,.415,.325,.320,.312,.151,88.8,15.5,35.5,16,7.3,38.6,98.872548532,5.626062615,929,220,
Cronenworth, Jake,630105,2021,27,643,14.0,8.6,.276,.443,.341,.344,.351,.166,88.6,12.5,35.8,35,7.2,35,98.727004664,5.509905895,2435,483,
Frazier, Clint,640449,2021,26,218,29.8,14.7,.207,.354,.289,.313,.334,.147,86.9,13.9,28.8,12,10.2,41.5,101.669189322,6.867958729,949,118,
Meadows, Austin,640457,2021,26,591,20.6,10.0,.240,.425,.327,.327,.325,.185,89.2,21.7,36.1,35,8.7,37.6,99.1646857,5.72092085,2366,404,
Mercado, Oscar,640458,2021,26,238,17.6,8.8,.217,.328,.294,.279,.293,.111,86.2,16.4,24.9,7,4,27.7,96.078583882,4.040440059,903,173,
Pinder, Chad,640461,2021,29,233,26.6,6.9,.261,.507,.307,.354,.319,.246,92.6,7.4,36.6,25,16.3,54.2,102.714990909,8.220786993,906,153,
Anderson, Tim,641313,2021,28,551,21.6,4.0,.282,.447,.345,.328,.312,.165,89.6,4.3,32,32,7.8,42.1,100.43975855,6.519380602,2010,409,
Bauers, Jake,641343,2021,25,315,24.8,9.5,.233,.361,.257,.297,.311,.128,88.1,20,36.3,11,5.4,37.7,98.990606238,5.653642836,1222,204,
Bellinger, Cody,641355,2021,25,350,26.9,8.9,.209,.358,.237,.281,.281,.149,89.3,22.2,33.5,16,7.1,34.4,98.249680721,5.232864369,1430,224,
Calhoun, Willie,641432,2021,26,284,12.0,7.4,.275,.403,.301,.323,.332,.129,90.2,14.9,28.6,8,3.5,41.9,100.611673158,6.711764802,1022,227,
Collins, Zack,641470,2021,26,231,29.9,14.7,.216,.389,.300,.322,.338,.173,91.4,21.2,38.6,13,10.2,45.5,101.373865667,7.411381417,940,127,
Crawford, J.P.,641487,2021,26,687,16.6,8.4,.257,.339,.314,.298,.325,.082,86.3,9.8,34.3,12,2.4,30.6,97.337774462,4.671236474,2791,510,
Davis, Jonathan,641505,2021,29,103,25.2,11.7,.194,.306,.210,.284,.310,.111,85.1,7.7,25.8,4,6.5,25.8,95.926254516,3.964092581,427,62,
Dozier, Hunter,641531,2021,29,543,28.4,7.9,.224,.388,.293,.299,.295,.163,89.9,15.8,33,30,8.8,42.2,100.920294588,6.659477906,2076,339,
Engel, Adam,641553,2021,29,140,22.1,7.9,.267,.440,.354,.348,.353,.173,86.8,14.4,38.7,8,8.6,37.4,98.808169565,5.50627978,542,93,
Fraley, Jake,641584,2021,26,265,26.8,17.4,.229,.361,.322,.335,.371,.132,85.3,12.1,38.4,9,6.2,33.6,97.840943699,4.954708414,1159,146,
Garver, Mitch,641598,2021,30,243,29.2,12.8,.256,.545,.372,.386,.361,.289,92.3,19,38.4,24,17.4,53.6,103.147161304,8.32265529,1032,138,
Guillorme, Luis,641645,2021,26,156,14.7,14.7,.238,.313,.311,.302,.351,.075,86.4,4.7,34.5,1,0.9,22.7,95.402536852,3.796157593,661,110,
Hampson, Garrett,641658,2021,26,494,23.9,6.7,.236,.374,.288,.291,.292,.138,87,13,34.7,17,5,31.2,97.242538491,4.696106215,1906,340,
Heim, Jonah,641680,2021,26,285,20.4,5.3,.230,.372,.256,.285,.275,.142,87.1,15.5,34.6,13,6.2,37.9,99.166240095,5.627588278,1139,211,
Lewis, Kyle,641786,2021,25,147,25.2,10.9,.252,.471,.320,.350,.338,.219,89.7,16.8,45.2,13,14,37.6,100.209424255,6.281546129,604,93,
Locastro, Tim,641796,2021,28,156,21.2,4.5,.207,.268,.237,.258,.288,.061,82.1,14.3,32.7,1,0.9,16.8,93.378920566,2.917769905,569,107,
Mancini III, Trey,641820,2021,29,616,23.2,8.3,.266,.452,.326,.341,.337,.186,88.9,9.7,36,43,10.4,42,101.505868937,6.869304891,2468,414,
Martin, Jason,641829,2021,25,154,26.6,5.2,.226,.380,.260,.280,.266,.154,87.5,11.4,33.3,8,7.6,33.3,98.2363524,5.2213684,608,105,
McKinney, Billy,641856,2021,26,300,26.3,10.7,.213,.359,.277,.291,.300,.145,88.1,17.6,30.9,12,6.4,34.6,98.187748191,5.259317074,1280,188,
McMahon, Ryan,641857,2021,26,596,24.7,9.9,.244,.426,.334,.325,.323,.182,90.5,14.3,40.2,28,7.3,43.5,100.810510524,6.736908351,2388,386,
O'Neill, Tyler,641933,2021,26,537,31.3,7.1,.279,.582,.384,.392,.347,.303,93,17.8,39.9,57,17.9,52.2,104.172238365,9.016212516,2070,318,
Smith, Dominic,642086,2021,26,493,22.7,6.5,.262,.420,.291,.325,.323,.158,89,14.9,40.3,22,6.5,40.7,99.236681294,5.869318496,1850,340,
Tellez, Rowdy,642133,2021,26,325,20.0,7.1,.265,.471,.306,.340,.326,.206,92.2,13.4,35.6,27,11.6,48.1,103.628501293,8.278980779,1266,233,
Valaika, Pat,642162,2021,28,281,27.0,5.7,.213,.337,.238,.265,.264,.124,86.8,19.8,40.6,9,4.8,32.6,97.799003978,4.940658432,1101,187,
VanMeter, Josh,642165,2021,26,310,26.8,10.6,.203,.321,.287,.274,.289,.119,89.3,19.6,30.1,10,5.2,36.8,98.3083825,5.411424635,1326,193,
Wade, Tyler,642180,2021,26,145,25.5,11.0,.199,.247,.304,.254,.296,.048,82.2,5.3,24.4,1,1.1,13.8,92.9188885,2.62007875,647,90,
White, Eli,642201,2021,27,220,30.0,8.2,.176,.291,.253,.249,.259,.114,85.5,15.6,31.1,9,6.8,22.7,95.641756719,3.824571328,892,132,
Williams, Justin,642211,2021,25,137,33.6,12.4,.241,.406,.229,.316,.340,.165,92.1,3.9,37,8,11,52.1,103.232602162,8.405219315,498,73,
Mejia, Francisco,642336,2021,25,277,17.7,6.1,.230,.344,.320,.285,.296,.115,85.7,14.9,34.3,9,4.4,29.1,96.7559015,4.37795075,1013,204,
Sierra, Magneuris,642423,2021,25,225,22.2,6.7,.227,.264,.239,.240,.279,.037,82.3,7.7,26.3,0,0,18.8,93.137664615,2.706650581,858,160,
Rosario, Amed,642708,2021,25,588,20.4,5.3,.267,.368,.315,.300,.310,.101,88.8,5.5,32,12,2.8,43.5,100.03613414,6.229745093,2156,434,
Adames, Willy,642715,2021,25,555,28.1,10.3,.236,.438,.349,.325,.314,.202,89.5,16.8,35.1,39,11.4,44.7,100.71382731,6.667554152,2221,342,
Gutierrez, Kelvin,642721,2021,26,295,25.8,6.4,.219,.305,.270,.263,.280,.087,89.9,2.3,27.6,7,3.6,44.9,101.851865918,7.242715795,1160,196,
Alcantara, Sergio,642727,2021,24,255,29.0,11.8,.208,.298,.279,.275,.307,.090,87.5,10.5,32.9,5,3.4,33.6,96.804458514,4.614091497,1069,149,
Estrada, Thairo,642731,2021,25,132,17.4,6.8,.239,.421,.346,.313,.303,.182,86.6,6.7,33.7,7,7.1,34.7,97.613303542,4.806651771,514,98,
Wynns, Austin,642851,2021,30,139,22.3,5.8,.201,.296,.236,.242,.247,.095,83.6,10.7,24,3,3,27,96.5745136,4.330562424,562,100,
Benintendi, Andrew,643217,2021,26,538,18.0,6.7,.261,.456,.328,.331,.313,.194,89.6,15.4,38.5,36,8.9,43.2,98.80441545,5.810618421,2045,403,
Cooper, Garrett,643265,2021,30,250,27.2,12.0,.269,.458,.367,.362,.368,.190,91.1,8.2,36.5,16,10.8,52.7,103.574053108,8.420640135,1001,148,
Dubon, Mauricio,643289,2021,26,187,21.9,4.8,.228,.361,.278,.273,.271,.133,86.1,14.9,30.1,6,4.4,30.1,96.656903182,4.334706591,675,136,
Jansen, Danny,643376,2021,26,205,21.5,8.3,.244,.462,.329,.336,.319,.218,90,20.5,34.8,12,8.5,44.7,100.434504348,6.821972609,805,141,
Kemp, Tony,643393,2021,29,397,12.8,13.1,.250,.349,.351,.321,.360,.099,86.7,18.4,38.9,3,1,21.9,94.470356522,3.31408413,1511,288,
Kiner-Falefa, Isiah,643396,2021,26,677,13.3,4.1,.267,.349,.293,.292,.309,.082,85.5,5.4,31.6,10,1.8,28.8,96.328326447,4.167027033,2396,548,
Long Jr., Shed,643418,2021,25,121,32.2,7.4,.203,.321,.268,.260,.263,.118,87.6,1.7,24.7,3,4.1,35.6,97.621816111,4.882163239,497,73,
McNeil, Jeff,643446,2021,29,426,13.6,6.8,.257,.387,.301,.315,.325,.130,88.1,12,30.4,14,4.3,33.4,97.717491472,5.070663221,1514,329,
Schwindel, Frank,643524,2021,29,259,15.8,6.2,.272,.454,.403,.332,.320,.182,86.9,12.6,32.8,16,8,39.8,100.1826606,6.153569497,918,201,
Tauchman, Mike,643565,2021,30,191,30.4,12.0,.196,.304,.260,.276,.298,.108,87.5,10,36.7,6,5.5,35.8,98.020633889,5.165488505,870,109,
Chang, Yu,644374,2021,25,251,27.5,4.4,.233,.378,.294,.282,.272,.146,87.1,19.1,37.9,12,7.1,33.7,98.78260881,5.420081726,965,169,
Albies, Ozzie,645277,2021,24,686,18.7,6.9,.260,.465,.336,.332,.312,.205,89.6,21.1,37,47,9.3,37.2,98.68556664,5.56121501,2608,508,
Robles, Victor,645302,2021,24,369,23.0,8.9,.216,.314,.274,.288,.320,.099,84.1,19.9,31.9,6,2.6,27.2,96.924650463,4.463055,1404,235,
Devers, Rafael,646240,2021,24,664,21.5,9.3,.291,.567,.373,.394,.366,.276,92.9,13.1,35.2,68,15,51.8,104.101831156,8.761008486,2502,452,
Naylor, Josh,647304,2021,24,250,18.0,5.6,.254,.417,.302,.311,.302,.163,89.8,9,31.4,14,7.4,42.6,101.336485851,6.959186489,874,188,
Toro, Abraham,647351,2021,24,375,14.4,8.3,.247,.416,.303,.323,.323,.168,86.8,13.7,29.7,21,7.4,33.9,97.863176028,5.019502989,1502,283,
Diaz, Aledmys,649557,2021,30,319,19.4,5.0,.267,.411,.311,.319,.324,.144,88.7,13.6,34.1,15,6.5,44.8,100.732657328,6.707685647,1140,232,
Urias, Luis,649966,2021,24,570,20.4,11.1,.241,.427,.340,.333,.338,.186,87.9,14.2,34.9,35,9.3,40.5,99.110538783,5.797357825,2278,378,
Diaz, Lewin,650331,2021,24,128,25.8,4.7,.221,.442,.288,.294,.258,.221,88.3,20.7,34.8,9,10.1,36,99.402497111,5.910364607,521,89,
Arraez, Luis,650333,2021,24,479,10.0,9.0,.295,.411,.321,.337,.359,.116,88.4,9.9,41.5,9,2.3,30.6,96.178421451,4.305646935,1975,386,
